,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-09-21 13:22:33,2023-09-21 13:22:32,5271.0,73.0,3596.0,601.0,2322.0,2.0,2986.0,72108.0,2023-07-13 16:16:05,3.3.3,1667528.0,47643.0,100.0,A utility-first CSS framework for rapid UI development.,6333166.0,6333166.0,274.0,44,True,1,,,,,
1,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-09-21 13:59:16,2023-09-21 12:48:08,6285.0,99.0,1122.0,187.0,1868.0,82.0,1125.0,24775.0,2023-07-27 08:50:15,xstate@4.38.2,,4819456.0,100.0,State machines and statecharts for the modern web.,230676.0,230676.0,337.0,43,True,1,xstate,https://www.npmjs.com/package/xstate,4819456.0,,
2,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-09-21 16:38:58,2023-09-21 03:27:15,4856.0,156.0,10996.0,195.0,6256.0,1171.0,4544.0,21350.0,2023-09-14 11:05:06,2.3.14,,664239.0,100.0,A Vue.js 3 UI Library made by Element team.,63984.0,63984.0,539.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,664239.0,,
3,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-09-20 13:09:27,2023-09-12 12:23:03,1464.0,14.0,10161.0,1209.0,1414.0,387.0,3916.0,101728.0,2023-08-26 19:10:46,1.5.0,,,61.0,Promise based HTTP client for the browser and node.js.,10546948.0,10546948.0,445.0,42,True,1,,,,,
4,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-09-05 11:29:07,2023-08-08 11:38:57,1210.0,1.0,9439.0,770.0,967.0,91.0,1166.0,28252.0,2021-06-17 15:52:07,4.0.2,,5826873.0,51.0,Centralized State Management for Vue.js.,1224167.0,1224167.0,335.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,5826873.0,,
5,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-09-21 17:30:44,2023-09-21 17:30:34,13444.0,313.0,3225.0,472.0,4494.0,426.0,6953.0,24269.0,2023-09-15 11:59:26,@quasar/app-vite-v1.6.2,,428500.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,39719.0,39719.0,677.0,42,True,1,quasar,https://www.npmjs.com/package/quasar,428500.0,-1.0,
6,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-08-10 09:00:21,2023-07-28 00:24:13,5376.0,4.0,1845.0,293.0,3671.0,155.0,3214.0,14389.0,2022-04-17 12:49:53,2.22.0,,1207904.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,166548.0,166548.0,356.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1207904.0,,
7,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2023-09-18 16:17:30,2023-09-13 08:13:38,2246.0,35.0,1008.0,53.0,1083.0,29.0,748.0,3267.0,2023-07-06 16:34:15,4.2.4,,2565617.0,56.0,The official router for Vue.js.,2016520.0,2016520.0,195.0,40,True,1,router,https://www.npmjs.com/package/router,2565617.0,,
8,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-09-21 01:40:55,2023-09-15 06:25:48,5100.0,97.0,3556.0,305.0,1585.0,158.0,5006.0,18708.0,2023-08-22 06:58:20,4.0.1,,317897.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,47639.0,47639.0,254.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,317897.0,,
9,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-09-21 11:30:10,2023-09-17 19:22:08,1762.0,54.0,853.0,59.0,778.0,26.0,589.0,11333.0,2023-07-26 14:39:43,pinia@2.1.6,,2696484.0,97.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",147655.0,147655.0,194.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,2696484.0,,
10,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-09-21 17:28:36,2023-09-21 12:56:03,3922.0,77.0,1883.0,477.0,3745.0,528.0,2500.0,68599.0,2023-09-11 16:40:26,tauri-cli-v2.0.0-alpha.14,378632.0,76982.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",518.0,518.0,291.0,38,True,1,tauri,https://www.npmjs.com/package/tauri,1256.0,,
11,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-09-15 13:15:37,2023-08-18 16:42:17,1741.0,7.0,3869.0,598.0,1132.0,207.0,2280.0,47529.0,2022-05-08 13:50:59,0.9.4,726109.0,10226.0,17.0,Modern CSS framework based on Flexbox.,235383.0,235383.0,401.0,38,True,3,,,,,
12,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-09-21 14:57:17,2023-09-20 20:03:12,12006.0,159.0,2542.0,293.0,5935.0,464.0,4349.0,18937.0,2023-09-19 15:26:14,3.8.4,,,70.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",174381.0,174381.0,842.0,38,True,1,,,,,
13,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2023-09-21 13:25:01,2023-09-21 12:38:17,7399.0,838.0,794.0,58.0,965.0,442.0,3044.0,4410.0,2023-09-08 12:11:04,3.34.1,,382085.0,100.0,Next Generation Vue UI Component Library.,14071.0,14071.0,172.0,38,True,2,primevue,https://www.npmjs.com/package/primevue,382085.0,-1.0,
14,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2023-09-21 10:32:48,2023-09-13 11:51:49,8272.0,25.0,1473.0,87.0,2638.0,554.0,1853.0,13667.0,,,,84140.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,22637.0,22637.0,262.0,37,True,3,naive-ui,https://www.npmjs.com/package/naive-ui,84140.0,-1.0,
15,vee-validate,logaretm/vee-validate,,forms,https://github.com/logaretm/vee-validate,https://github.com/logaretm/vee-validate,MIT,2016-07-30 01:10:44,2023-09-15 09:45:07,2023-09-15 09:45:07,4649.0,103.0,1184.0,117.0,864.0,49.0,3127.0,10168.0,2023-09-09 22:25:28,4.11.6,,,100.0,Painless Vue forms.,70146.0,70146.0,360.0,35,True,1,,,,,
16,Vuestic UI,epicmaxco/vuestic-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/epicmaxco/vuestic-ui,https://github.com/epicmaxco/vuestic-ui,MIT,2019-08-03 11:58:26,2023-09-21 17:12:10,2023-09-21 17:10:49,3194.0,162.0,272.0,29.0,1532.0,407.0,1807.0,3051.0,2023-09-12 10:57:26,1.8.0,,21981.0,39.0,Free and Open Source UI Library for Vue 3.,1117.0,1117.0,105.0,34,True,3,vuestic-ui,https://www.npmjs.com/package/vuestic-ui,21981.0,,
