,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
11,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2024-02-16 18:13:54,2024-02-16 18:13:52,1768.0,22.0,3868.0,597.0,1147.0,216.0,2291.0,47938.0,2022-05-08 13:50:59,0.9.4,764900.0,10064.0,17.0,Modern CSS framework based on Flexbox.,244312.0,244312.0,404.0,39,True,3,,,,,
12,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2024-02-22 09:13:56,2024-01-30 04:19:46,5189.0,45.0,3627.0,305.0,1702.0,203.0,5227.0,19315.0,2024-01-05 11:34:20,4.1.0,,320759.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,51661.0,51661.0,270.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,320759.0,,
13,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2024-02-22 15:55:50,2024-02-22 14:49:15,8570.0,251.0,1543.0,86.0,2829.0,595.0,2041.0,14777.0,,,,133274.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,27782.0,27782.0,295.0,39,True,2,naive-ui,https://www.npmjs.com/package/naive-ui,133274.0,,
14,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2024-02-22 12:55:03,2024-02-19 13:37:27,1866.0,37.0,924.0,64.0,820.0,25.0,632.0,12035.0,2023-10-13 09:39:45,pinia@2.1.7,,4253973.0,98.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",201902.0,201902.0,222.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,4253973.0,,
15,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2024-02-22 13:54:21,2024-02-22 09:46:25,12292.0,176.0,2593.0,289.0,6181.0,450.0,4497.0,19142.0,2024-02-15 17:36:46,3.9.5,,,91.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",179838.0,179838.0,870.0,38,True,1,,,,,
16,vee-validate,logaretm/vee-validate,,forms,https://github.com/logaretm/vee-validate,https://github.com/logaretm/vee-validate,MIT,2016-07-30 01:10:44,2024-02-22 09:37:09,2024-02-13 21:36:01,4725.0,50.0,1217.0,115.0,889.0,62.0,3228.0,10426.0,2024-01-29 20:38:02,4.12.5,,,100.0,Painless Vue forms.,76264.0,76264.0,368.0,35,True,1,,,,,
17,Vuestic UI,epicmaxco/vuestic-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/epicmaxco/vuestic-ui,https://github.com/epicmaxco/vuestic-ui,MIT,2019-08-03 11:58:26,2024-02-21 21:51:11,2024-02-21 21:50:48,3405.0,142.0,308.0,29.0,1637.0,444.0,1922.0,3222.0,2024-02-12 14:35:02,1.9.0,,32711.0,47.0,Free and Open Source UI Library for Vue 3.,1313.0,1313.0,120.0,34,True,3,vuestic-ui,https://www.npmjs.com/package/vuestic-ui,32711.0,,
18,Amplify UI,aws-amplify/amplify-ui,['vue3'],ui-frameworks,https://github.com/aws-amplify/amplify-ui,https://github.com/aws-amplify/amplify-ui,Apache-2.0,2021-03-25 19:11:52,2024-02-21 15:12:44,2024-02-21 15:12:43,2863.0,118.0,234.0,54.0,3827.0,138.0,887.0,749.0,2024-02-16 00:07:13,@aws-amplify/ui-react-geo@2.0.10,,175309.0,100.0,"Amplify UI is a collection of accessible, themeable, performant React (and more!) components that can connect directly..",46959.0,46959.0,108.0,34,True,3,@aws-amplify/ui-vue,https://www.npmjs.com/package/@aws-amplify/ui-vue,175309.0,,
19,URQL,urql-graphql/urql,"['vue2', 'vue3']",graphql-clients,https://github.com/urql-graphql/urql,https://github.com/urql-graphql/urql,MIT,2018-01-24 01:44:42,2024-02-21 15:22:39,2024-02-14 15:59:39,2631.0,33.0,430.0,89.0,1430.0,17.0,903.0,8365.0,2024-02-02 14:37:25,@urql/exchange-graphcache@6.4.1,,,100.0,The highly customizable and versatile GraphQL client with which you add on features like normalized caching as you grow.,350538.0,350538.0,243.0,33,True,2,,,,,
20,vue-devtools,vuejs/devtools,[],dev-tools,https://github.com/vuejs/devtools,https://github.com/vuejs/devtools,MIT,2014-09-29 03:52:07,2024-02-15 18:10:30,2024-02-15 18:10:19,2136.0,51.0,4056.0,515.0,438.0,447.0,1126.0,24182.0,2024-02-15 18:10:48,6.6.1,102279.0,1203.0,87.0,Browser devtools extension for debugging Vue.js applications.,3.0,3.0,141.0,32,True,1,,,,,
21,Relay,facebook/relay,"['vue2', 'vue3']",graphql-clients,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16,2024-02-22 17:44:17,2024-02-22 16:56:32,9398.0,176.0,1746.0,331.0,2403.0,510.0,1676.0,18114.0,2024-01-23 16:49:06,16.2.0,,,82.0,Relay is a JavaScript framework for building data-driven React applications.,3.0,3.0,862.0,31,True,2,,,,,
22,vue-resource,pagekit/vue-resource,['vue2'],http-clients,https://github.com/pagekit/vue-resource,https://github.com/pagekit/vue-resource,MIT,2014-02-07 23:07:56,2022-12-08 21:37:18,2021-06-14 12:02:28,483.0,,1596.0,260.0,142.0,83.0,453.0,10114.0,2021-06-14 12:05:55,1.5.3,,,53.0,The HTTP client for Vue.js.,130714.0,130714.0,26.0,30,True,3,,,,,
23,CoreUI,coreui/coreui,['bootstrap5'],css-frameworks,https://github.com/coreui/coreui,https://github.com/coreui/coreui,MIT,2018-03-27 11:09:56,2024-02-20 18:49:20,2023-11-25 14:49:19,22269.0,2.0,186.0,22.0,553.0,,138.0,697.0,2023-09-25 13:42:10,4.3.2,5010.0,73.0,84.0,Open Source UI Kit built on top of Bootstrap 5 and plain JavaScript without any additional libraries like jQuery.,31039.0,31039.0,1526.0,30,True,3,,,,-1.0,
24,mdb-ui-kit,mdbootstrap/mdb-ui-kit,['vue3'],dnd,https://github.com/mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,,2014-08-18 11:54:00,2024-02-15 14:31:22,2024-02-15 14:26:48,1473.0,2.0,3449.0,780.0,339.0,12.0,1171.0,23951.0,2023-12-04 10:15:30,7.1.0,,,34.0,Bootstrap 5 & Material Design UI KIT.,11412.0,11412.0,119.0,29,True,1,,,,-1.0,
25,graphql-request,prisma-labs/graphql-request,"['vue2', 'vue3']",graphql-clients,https://github.com/jasonkuhrt/graphql-request,https://github.com/jasonkuhrt/graphql-request,MIT,2017-05-10 20:05:07,2024-02-22 00:30:20,2024-02-18 02:46:52,416.0,33.0,294.0,32.0,342.0,15.0,286.0,5592.0,2023-05-23 16:56:08,6.1.0,,,30.0,Minimal GraphQL client.,224992.0,224992.0,88.0,29,True,3,,,,,jasonkuhrt/graphql-request
26,Headless UI,tailwindlabs/headlessui,['tailwind'],components,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09,2024-02-21 13:28:20,2024-02-21 13:28:19,701.0,41.0,966.0,167.0,602.0,25.0,1082.0,23633.0,2024-02-07 21:50:10,@headlessui/vue@v1.7.19,,,96.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",2476.0,2476.0,57.0,28,True,1,,,,,
27,formkit,formkit/formkit,,forms,https://github.com/formkit/formkit,https://github.com/formkit/formkit,MIT,2021-06-02 21:35:19,2024-02-15 15:31:15,2024-02-09 14:57:20,1903.0,183.0,142.0,31.0,249.0,75.0,764.0,3890.0,2024-02-09 14:58:46,1.5.9,,,40.0,Vue Forms Supercharged.,69.0,69.0,54.0,26,True,2,,,,,
28,Oruga UI,oruga-ui/oruga,"['vue3', 'typescript']",ui-frameworks,https://github.com/oruga-ui/oruga,https://github.com/oruga-ui/oruga,MIT,2020-06-02 07:52:58,2024-02-22 14:59:06,2024-02-22 14:59:06,1535.0,78.0,170.0,10.0,431.0,43.0,315.0,1081.0,2024-02-06 15:45:07,0.8.3,,7087.0,34.0,Oruga is a lightweight library of UI components without any CSS framework dependency.,3.0,3.0,81.0,26,True,3,@oruga-ui/oruga,https://www.npmjs.com/package/@oruga-ui/oruga,7087.0,,
29,vuelidate,vuelidate/vuelidate,,forms,https://github.com/vuelidate/vuelidate,https://github.com/vuelidate/vuelidate,MIT,2016-11-05 14:30:37,2024-02-01 15:36:39,2023-12-22 13:21:42,670.0,2.0,493.0,81.0,328.0,175.0,723.0,6789.0,2023-03-26 08:01:51,@vuelidate/core@2.0.1,,,49.0,"Simple, lightweight model-based validation for Vue.js.",46627.0,46627.0,93.0,25,True,3,,,,,
30,Semantic UI Integration,Semantic-UI-Vue/Semantic-UI-Vue,"['vue3', 'javascript']",ui-frameworks,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,MIT,2017-08-25 10:11:54,2022-12-10 20:30:18,2020-06-03 23:01:02,562.0,,150.0,34.0,271.0,107.0,144.0,937.0,2020-06-03 22:45:05,0.11.0,,6174.0,29.0,Semantic UI integration for Vue.,1830.0,1830.0,71.0,25,True,3,semantic-ui-vue,https://www.npmjs.com/package/semantic-ui-vue,6174.0,,
31,Appolo Client integration,vuejs/apollo,"['vue2', 'vue3', 'appolo']",graphql-integrations,https://github.com/vuejs/apollo,https://github.com/vuejs/apollo,MIT,2016-09-18 18:44:06,2024-01-24 13:34:54,2024-01-24 13:34:50,1015.0,24.0,496.0,110.0,452.0,250.0,666.0,5979.0,2024-01-24 09:38:41,4.0.1,,,90.0,Apollo/GraphQL integration for VueJS.,3.0,3.0,136.0,23,True,1,,,,,
32,graphql-hooks,nearform/graphql-hooks,"['vue2', 'vue3']",graphql-clients,https://github.com/nearform/graphql-hooks,https://github.com/nearform/graphql-hooks,,2019-02-08 08:29:00,2024-02-19 21:47:23,2024-01-19 16:50:08,776.0,14.0,89.0,106.0,918.0,,239.0,1862.0,2024-01-19 16:50:14,typescript-example@4.0.0,,,100.0,Minimal hooks-first GraphQL client.,1098.0,1098.0,87.0,23,True,3,,,,,
33,CoreUI Components,coreui/coreui-vue,['coreui'],components,https://github.com/coreui/coreui-vue,https://github.com/coreui/coreui-vue,MIT,2018-02-26 18:15:21,2024-01-05 11:45:31,2024-01-05 11:32:41,571.0,11.0,131.0,16.0,46.0,4.0,212.0,585.0,2024-01-05 11:45:31,4.10.2,,,95.0,Bootstrap 5 based Vue 3 components and directives. CoreUI for Vue.js replaces and extends the Bootstrap 5 javascript...,3350.0,3350.0,7.0,23,True,2,,,,,
34,vuex-orm,vuex-orm/vuex-orm,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm,https://github.com/vuex-orm/vuex-orm,MIT,2017-06-16 18:05:37,2022-12-10 17:16:42,2021-07-03 12:24:14,1334.0,,165.0,38.0,257.0,128.0,415.0,2365.0,2021-05-07 13:12:13,0.36.4,,,100.0,The Vuex plugin to enable Object-Relational Mapping access to the Vuex Store.,34.0,34.0,64.0,22,True,2,,,,,
35,coreui-free-vue-admin-template,coreui/coreui-free-vue-admin-template,"['vue3', 'bootstrap5', 'coreui']",admin-dashboards,https://github.com/coreui/coreui-free-vue-admin-template,https://github.com/coreui/coreui-free-vue-admin-template,MIT,2017-08-15 09:29:16,2024-01-02 19:39:52,2024-01-02 19:39:49,494.0,15.0,930.0,122.0,81.0,,199.0,3207.0,2022-11-25 13:55:14,4.2.0,,,60.0,Open source admin template based on Bootstrap 5 and Vue 3.,,,11.0,20,True,1,,,,,
36,villus,logaretm/villus,"['vue2', 'vue3']",graphql-clients,https://github.com/logaretm/villus,https://github.com/logaretm/villus,MIT,2019-12-22 20:52:31,2023-12-31 23:01:17,2023-12-31 23:01:14,634.0,11.0,31.0,9.0,72.0,11.0,122.0,781.0,2023-12-16 21:05:34,3.3.0,,,66.0,A tiny and fast GraphQL client for Vue.js.,13.0,13.0,22.0,20,True,3,,,,,
37,flowbite-vue,themesberg/flowbite-vue,['tailwind'],components,https://github.com/themesberg/flowbite-vue,https://github.com/themesberg/flowbite-vue,MIT,2022-06-02 08:04:40,2024-02-21 14:29:18,2024-02-21 08:47:14,436.0,14.0,98.0,11.0,129.0,37.0,89.0,610.0,,,,,,Official Vue 3 components built for Flowbite and Tailwind CSS.,1472.0,1472.0,37.0,20,True,3,,,,,
38,vue-formulate,wearebraid/vue-formulate,,forms,https://github.com/wearebraid/vue-formulate,https://github.com/wearebraid/vue-formulate,MIT,2019-10-07 14:13:30,2023-05-06 23:19:06,2022-04-13 12:37:08,558.0,,243.0,30.0,126.0,113.0,339.0,2223.0,,,,,,The easiest way to build forms with Vue.,44.0,44.0,18.0,19,True,3,,,,,
39,vuex-orm-next,vuex-orm/vuex-orm-next,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm-next,https://github.com/vuex-orm/vuex-orm-next,MIT,2020-04-10 03:54:39,2023-03-04 11:20:52,2021-12-03 07:26:44,214.0,,11.0,11.0,102.0,12.0,21.0,189.0,2021-11-19 00:31:46,1.0.0-draft.16,,,17.0,The next iteration of Vuex ORM.,998.0,998.0,9.0,18,True,2,,,,,
40,admin-one-vue-tailwind,justboil/admin-one-vue-tailwind,"['vue3', 'tailwind', 'vite', 'pinia']",admin-dashboards,https://github.com/justboil/admin-one-vue-tailwind,https://github.com/justboil/admin-one-vue-tailwind,MIT,2021-06-14 13:48:31,2024-02-09 05:45:36,2023-10-31 04:41:59,440.0,,356.0,31.0,14.0,21.0,17.0,1910.0,2023-04-06 16:31:39,3.2.0,,,13.0,Free Vue.js 3.x Tailwind 3.x admin dashboard template with dark mode. Vite builds. Pinia state. Laravel integration..,,,3.0,17,True,3,,,,,
41,vue-save-state,spatie/vue-save-state,[],state-management,https://github.com/spatie/vue-save-state,https://github.com/spatie/vue-save-state,MIT,2016-10-28 13:06:41,2022-03-21 12:45:21,2022-03-21 12:45:21,58.0,,23.0,12.0,11.0,,14.0,242.0,2017-01-19 19:12:25,1.1.0,,2187.0,1.0,A Vue mixin to save the state of a component to local storage.,151.0,151.0,9.0,17,True,3,vue-save-state,https://www.npmjs.com/package/vue-save-state,2187.0,,
42,vue.draggable.next,SortableJS/vue.draggable.next,['vue3'],dnd,https://github.com/SortableJS/vue.draggable.next,https://github.com/SortableJS/vue.draggable.next,MIT,2020-11-18 01:28:43,2023-09-27 01:14:21,2021-08-25 03:06:16,641.0,,463.0,15.0,28.0,159.0,67.0,3302.0,2020-11-30 17:06:31,4.0.1,,,1.0,Vue 3 compatible drag-and-drop component based on Sortable.js.,,,45.0,16,True,2,,,,,
43,Equal UI,quatrochan/Equal,"['vue3', 'typescript']",ui-frameworks,https://github.com/Equal-UI/Equal,https://github.com/Equal-UI/Equal,MIT,2019-10-15 14:40:47,2023-08-15 19:13:09,2023-08-15 19:03:41,167.0,,65.0,15.0,212.0,2.0,68.0,1189.0,,,,484.0,,Equal UI is a Vue 3 UI library empowered by Tailwindcss.,3.0,3.0,12.0,16,True,3,equal-vue,https://www.npmjs.com/package/equal-vue,484.0,,Equal-UI/Equal
44,vue-dragging,hilongjw/vue-dragging,['vue2'],dnd,https://github.com/hilongjw/vue-dragging,https://github.com/hilongjw/vue-dragging,MIT,2016-11-16 06:39:22,2018-12-12 14:05:44,2018-12-12 14:05:35,57.0,,141.0,23.0,7.0,24.0,4.0,765.0,,,,,,A sortable list directive with Vue.,1269.0,1269.0,10.0,16,False,2,,,,,
45,AgnosticUI,AgnosticUI/agnosticui,['vue3'],ui-frameworks,https://github.com/AgnosticUI/agnosticui,https://github.com/AgnosticUI/agnosticui,Apache-2.0,2020-09-07 21:03:08,2023-12-29 12:37:44,2023-01-23 23:36:07,1914.0,,46.0,5.0,60.0,38.0,149.0,696.0,,,,,16.0,AgnosticUI is a set of UI primitives that start their lives in clean HTML and CSS. These standards compliant..,,,12.0,16,True,3,agnosticui,https://www.npmjs.com/package/agnosticui,,,
46,vorms,Mini-ghost/vorms,,forms,https://github.com/Mini-ghost/vorms,https://github.com/Mini-ghost/vorms,MIT,2022-04-27 16:26:30,2024-02-18 16:37:31,2024-02-18 06:47:40,197.0,6.0,17.0,6.0,32.0,8.0,10.0,486.0,2023-02-25 09:28:18,1.1.0,,,9.0,Vue Form Validation with Composition API.,45.0,45.0,6.0,16,True,3,,,,,
47,Genql,remorses/genql,"['vue2', 'vue3']",graphql-clients,https://github.com/remorses/genql,https://github.com/remorses/genql,MIT,2020-05-14 20:39:29,2024-02-19 06:12:30,2024-02-05 10:45:16,1261.0,30.0,29.0,8.0,38.0,16.0,113.0,809.0,,,,,,Type safe TypeScript client for any GraphQL API.,,,11.0,15,True,3,,,,,
48,harlem,andrewcourtice/harlem,['vue3'],state-management,https://github.com/andrewcourtice/harlem,https://github.com/andrewcourtice/harlem,MIT,2020-10-01 23:52:49,2023-09-09 12:02:12,2023-04-26 22:35:18,525.0,,16.0,6.0,58.0,3.0,13.0,508.0,2023-03-20 23:34:42,3.1.8,,122.0,63.0,Powerfully simple global state management for Vue 3.,10.0,10.0,10.0,15,True,3,harlem,https://www.npmjs.com/package/harlem,122.0,1.0,
49,Vuex ORM integration,vuex-orm/plugin-graphql,"['vue2', 'vue3', 'vuex-orm']",graphql-integrations,https://github.com/vuex-orm/plugin-graphql,https://github.com/vuex-orm/plugin-graphql,MIT,2018-01-30 15:59:22,2022-12-14 15:16:51,2020-11-18 15:11:03,355.0,,51.0,10.0,93.0,44.0,71.0,228.0,2018-06-07 12:43:48,0.0.41,,,65.0,Vuex ORM persistence plugin to sync the store against a GraphQL API.,3.0,3.0,18.0,15,True,3,,,,,
50,vue-route,ayamflow/vue-route,['vue2'],routing,https://github.com/ayamflow/vue-route,https://github.com/ayamflow/vue-route,,2014-11-05 08:42:52,2016-11-04 21:00:45,2016-11-04 21:00:45,66.0,,8.0,9.0,9.0,2.0,17.0,75.0,2015-06-26 16:49:13,.1.5.0,,2654.0,9.0,"Routing directive for Vue.js, inspired by ng-view.",1220.0,1220.0,4.0,15,False,3,vue-route,https://www.npmjs.com/package/vue-route,2654.0,,
51,vue-js-grid,euvl/vue-js-grid,['vue2'],dnd,https://github.com/euvl/vue-js-grid,https://github.com/euvl/vue-js-grid,MIT,2017-09-21 14:51:06,2022-08-18 01:13:29,2020-05-17 06:21:53,48.0,,108.0,24.0,15.0,16.0,15.0,953.0,,,,,,"Vue.js 2.x responsive grid system with smooth sorting, drag-n-drop and reordering.",159.0,159.0,8.0,14,True,3,,,,,
52,vue-argon-dashboard,creativetimofficial/vue-argon-dashboard,"['vue3', 'bootstrap5']",admin-dashboards,https://github.com/creativetimofficial/vue-argon-dashboard,https://github.com/creativetimofficial/vue-argon-dashboard,MIT,2019-04-08 12:17:09,2024-02-22 06:45:24,2022-05-27 08:46:42,4.0,,627.0,13.0,42.0,5.0,45.0,366.0,2022-05-26 04:33:42,3.0.0,,,4.0,Vue Argon Dashboard.,,,,14,True,3,,,,1.0,
53,Vue Chimera,chimera-js/vue-chimera,"['vue2', 'vue3', 'axios']",http-integrations,https://github.com/chimera-js/vue-chimera,https://github.com/chimera-js/vue-chimera,MIT,2018-08-02 13:06:12,2022-12-10 17:10:26,2020-03-20 19:50:38,176.0,,18.0,7.0,40.0,2.0,12.0,168.0,2020-03-20 15:47:54,3.0.2,,,7.0,VueJS reactive RESTful API.,26.0,26.0,2.0,13,True,1,,,,,
54,vue-stator,galvez/vue-stator,[],state-management,https://github.com/galvez/vue-stator,https://github.com/galvez/vue-stator,,2019-10-06 17:56:39,2023-01-04 22:35:09,2021-01-26 01:25:08,123.0,,3.0,6.0,38.0,4.0,6.0,168.0,2019-11-22 17:42:00,1.2.0,,29.0,3.0,Vuex alternative based on Vue.observable().,6.0,6.0,4.0,11,True,3,vue-stator,https://www.npmjs.com/package/vue-stator,29.0,,
55,Storybook for Nuxt framework,storybook-vue/nuxt,[],dev-tools,https://github.com/storybook-vue/storybook-nuxt,https://github.com/storybook-vue/storybook-nuxt,,2023-07-23 03:19:03,2024-02-21 19:11:26,2024-01-13 04:15:40,343.0,2.0,13.0,9.0,40.0,32.0,15.0,128.0,2024-01-13 04:20:49,0.2.1,,,9.0,Storybook integration for Nuxt Framework - Unleashing the power of Storybook in Nuxt/Vue Land!.,5.0,5.0,4.0,11,True,3,,,,-1.0,storybook-vue/storybook-nuxt
56,tailwindui-vue,tailwindlabs/tailwindui-vue,['tailwind'],components,https://github.com/tailwindlabs/tailwindui-vue,https://github.com/tailwindlabs/tailwindui-vue,,2020-05-29 17:04:32,2020-10-02 21:51:16,2020-10-02 21:50:05,9.0,,28.0,60.0,9.0,,7.0,652.0,,,,,,"Deprecated, please use the Headless UI repo instead.",19.0,19.0,4.0,10,True,3,,,,,
57,vue-redux,yang-wei/vue-redux,[],state-management,https://github.com/yang-wei/vue-redux,https://github.com/yang-wei/vue-redux,,2015-07-11 07:22:47,2017-07-15 04:36:28,2016-02-07 03:02:14,61.0,,12.0,3.0,17.0,,8.0,142.0,2015-07-26 09:31:05,0.0.1,,30.0,1.0,What happen when Vue.js + Redux.,14.0,14.0,6.0,10,False,3,vue-redux,https://www.npmjs.com/package/vue-redux,30.0,,
