,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-03-30 17:26:02,2023-03-29 21:07:57,5118.0,157.0,3339.0,592.0,2155.0,6.0,2769.0,66696.0,2023-03-28 14:23:36,3.3.0,879970.0,30343.0,100.0,A utility-first CSS framework for rapid UI development.,4175311.0,4175311.0,261.0,44,True,1,,,,,
1,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-03-30 09:12:57,2023-03-19 13:30:51,1435.0,53.0,9953.0,1203.0,1340.0,355.0,3792.0,99461.0,2023-02-22 21:06:16,1.3.4,,,57.0,Promise based HTTP client for the browser and node.js.,8800057.0,8800057.0,437.0,43,True,1,,,,,
2,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-03-30 10:07:34,2023-03-29 15:15:16,12856.0,232.0,3056.0,472.0,4371.0,381.0,6796.0,23160.0,2023-03-27 07:27:50,@quasar/extras-v1.16.1,,520568.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,33149.0,33149.0,644.0,43,True,1,quasar,https://www.npmjs.com/package/quasar,520568.0,1.0,
3,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-03-30 15:12:03,2023-03-29 08:12:46,4570.0,173.0,8556.0,186.0,5700.0,986.0,4108.0,19292.0,2023-03-19 03:51:49,2.3.1,,711966.0,100.0,A Vue.js 3 UI Library made by Element team.,45214.0,45214.0,468.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,711966.0,,
4,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-03-17 07:26:30,2023-03-09 01:26:52,1209.0,1.0,9434.0,779.0,957.0,85.0,1164.0,27989.0,2021-06-17 15:52:07,4.0.2,,7709424.0,51.0,Centralized State Management for Vue.js.,1147842.0,1147842.0,334.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,7709424.0,,
5,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-03-30 15:12:15,2023-03-28 16:45:07,5232.0,62.0,1068.0,186.0,1621.0,128.0,1033.0,23387.0,2023-03-23 14:16:03,xstate@4.37.1,,6016073.0,100.0,State machines and statecharts for the modern web.,200614.0,200614.0,326.0,41,True,1,xstate,https://www.npmjs.com/package/xstate,6016073.0,,
6,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-03-23 12:19:11,2023-01-08 16:38:27,5371.0,9.0,1835.0,302.0,3665.0,144.0,3199.0,14253.0,2022-04-17 12:49:53,2.22.0,,1609705.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,155934.0,155934.0,355.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1609705.0,-1.0,
7,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-03-20 07:30:44,2023-03-16 22:40:09,1724.0,10.0,3843.0,604.0,1115.0,184.0,2273.0,46979.0,2022-05-08 13:50:59,0.9.4,689652.0,10610.0,17.0,Modern CSS framework based on Flexbox.,221271.0,221271.0,397.0,39,True,3,,,,,
8,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-03-28 09:36:45,2023-03-27 23:38:51,1625.0,68.0,744.0,48.0,715.0,35.0,491.0,10168.0,2023-03-06 09:30:53,pinia@2.0.33,,2545487.0,87.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",80179.0,80179.0,160.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,2545487.0,,
9,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-03-30 18:02:12,2023-03-30 16:57:23,11543.0,186.0,2484.0,298.0,5571.0,519.0,4146.0,18587.0,2023-03-02 21:27:53,3.7.10,,,30.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",164567.0,164567.0,811.0,38,True,1,,,,,
