,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-04-19 21:07:29,2023-04-19 21:07:24,5131.0,139.0,3374.0,595.0,2176.0,6.0,2796.0,67343.0,2023-03-30 19:39:31,3.3.1,964174.0,32139.0,100.0,A utility-first CSS framework for rapid UI development.,4423257.0,4423257.0,263.0,44,True,1,,,,,
1,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-04-20 15:01:12,2023-04-20 12:00:49,4612.0,199.0,8884.0,189.0,5776.0,1005.0,4174.0,19548.0,2023-04-07 12:03:47,2.3.3,,728608.0,100.0,A Vue.js 3 UI Library made by Element team.,47481.0,47481.0,481.0,44,True,1,element-plus,https://www.npmjs.com/package/element-plus,728608.0,,
2,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-04-20 06:08:09,2023-04-19 19:37:45,1442.0,43.0,9971.0,1199.0,1352.0,374.0,3797.0,99823.0,2023-04-19 19:38:52,1.3.6,,,59.0,Promise based HTTP client for the browser and node.js.,8997758.0,8997758.0,437.0,43,True,1,,,,1.0,
3,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-03-17 07:26:30,2023-03-09 01:26:52,1209.0,1.0,9442.0,776.0,957.0,86.0,1164.0,28008.0,2021-06-17 15:52:07,4.0.2,,7073401.0,51.0,Centralized State Management for Vue.js.,1158253.0,1158253.0,334.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,7073401.0,,
4,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-04-19 20:32:10,2023-04-13 07:55:57,12887.0,145.0,3084.0,469.0,4385.0,389.0,6812.0,23312.0,2023-04-03 08:27:01,quasar-v2.11.10,,471464.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,33901.0,33901.0,648.0,42,True,1,quasar,https://www.npmjs.com/package/quasar,471464.0,,
5,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-04-20 15:48:55,2023-04-03 12:56:32,5234.0,54.0,1078.0,185.0,1650.0,94.0,1068.0,23588.0,2023-03-23 14:16:03,xstate@4.37.1,,5542715.0,100.0,State machines and statecharts for the modern web.,205241.0,205241.0,327.0,41,True,1,xstate,https://www.npmjs.com/package/xstate,5542715.0,,
6,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-03-23 12:19:11,2023-01-08 16:38:27,5371.0,,1835.0,301.0,3665.0,149.0,3201.0,14269.0,2022-04-17 12:49:53,2.22.0,,1451224.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,157348.0,157348.0,355.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1451224.0,,
7,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-04-20 15:55:47,2023-04-19 22:42:38,3319.0,81.0,1646.0,470.0,3343.0,413.0,2083.0,62447.0,2023-04-13 22:56:38,cli.rs-v2.0.0-alpha.8,409810.0,59760.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",12695.0,12695.0,249.0,39,True,1,tauri,https://www.npmjs.com/package/tauri,1216.0,-1.0,
8,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-04-20 17:31:45,2023-04-18 18:40:21,11590.0,202.0,2496.0,297.0,5629.0,505.0,4191.0,18651.0,2023-04-12 21:45:25,3.7.12,,,32.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",165799.0,165799.0,816.0,39,True,1,,,,,
9,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-04-20 14:05:54,2023-04-20 10:02:57,1652.0,92.0,770.0,47.0,727.0,25.0,513.0,10299.0,2023-04-20 10:03:15,pinia@2.0.35,,2496094.0,89.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",88658.0,88658.0,168.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,2496094.0,,
