,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-05-04 17:14:19,2023-05-03 15:59:27,5143.0,136.0,3397.0,593.0,2196.0,7.0,2824.0,67837.0,2023-04-25 22:21:44,3.3.2,1022855.0,32995.0,100.0,A utility-first CSS framework for rapid UI development.,4592708.0,4592708.0,263.0,44,True,1,,,,,
1,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-05-04 15:17:04,2023-05-03 01:33:59,4630.0,205.0,9077.0,190.0,5835.0,1019.0,4203.0,19723.0,2023-04-23 12:54:25,2.3.4,,733362.0,100.0,A Vue.js 3 UI Library made by Element team.,48901.0,48901.0,482.0,44,True,1,element-plus,https://www.npmjs.com/package/element-plus,733362.0,,
2,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-05-02 20:18:16,2023-05-02 05:40:16,12947.0,198.0,3094.0,470.0,4396.0,389.0,6820.0,23405.0,2023-04-29 09:07:07,@quasar/cli-v2.0.1,,470649.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,34468.0,34468.0,653.0,43,True,1,quasar,https://www.npmjs.com/package/quasar,470649.0,1.0,
3,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-05-04 00:56:33,2023-04-27 23:04:53,1450.0,26.0,9990.0,1197.0,1361.0,391.0,3801.0,100015.0,2023-04-27 23:05:49,1.4.0,,,60.0,Promise based HTTP client for the browser and node.js.,9131826.0,9131826.0,438.0,42,True,1,,,,,
4,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-05-01 22:06:39,2023-03-09 01:26:52,1209.0,1.0,9444.0,774.0,960.0,86.0,1164.0,28016.0,2021-06-17 15:52:07,4.0.2,,7162035.0,51.0,Centralized State Management for Vue.js.,1165408.0,1165408.0,334.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,7162035.0,,
5,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-05-04 15:34:02,2023-05-03 09:24:28,5241.0,44.0,1079.0,185.0,1667.0,97.0,1071.0,23680.0,2023-04-26 16:46:52,xstate@4.37.2,,5659913.0,100.0,State machines and statecharts for the modern web.,208207.0,208207.0,327.0,41,True,1,xstate,https://www.npmjs.com/package/xstate,5659913.0,,
6,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-05-04 16:47:48,2023-05-04 12:10:33,3334.0,76.0,1665.0,474.0,3381.0,428.0,2116.0,63036.0,2023-05-03 16:45:01,tauri-v1.0.9,434895.0,73899.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",13193.0,13193.0,249.0,40,True,1,tauri,https://www.npmjs.com/package/tauri,1417.0,,
7,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-03-23 12:19:11,2023-01-08 16:38:27,5371.0,,1832.0,301.0,3665.0,150.0,3201.0,14285.0,2022-04-17 12:49:53,2.22.0,,1505798.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,158271.0,158271.0,355.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1505798.0,,
8,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-05-04 10:35:42,2023-05-03 20:43:41,11621.0,197.0,2503.0,296.0,5671.0,464.0,4214.0,18681.0,2023-05-03 20:45:12,3.7.14,,,34.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",166626.0,166626.0,818.0,39,True,1,,,,,
9,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-05-04 10:12:06,2023-05-04 10:12:05,1659.0,94.0,780.0,48.0,730.0,24.0,519.0,10375.0,2023-04-20 10:03:15,pinia@2.0.35,,2613142.0,89.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",93418.0,93418.0,170.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,2613142.0,,
10,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-05-01 00:11:32,2023-04-23 21:49:19,1728.0,8.0,3853.0,605.0,1122.0,188.0,2273.0,47110.0,2022-05-08 13:50:59,0.9.4,697834.0,10415.0,17.0,Modern CSS framework based on Flexbox.,224424.0,224424.0,398.0,38,True,3,,,,,
11,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-05-04 14:33:28,2023-05-03 05:30:26,4654.0,41.0,3451.0,304.0,1427.0,143.0,4778.0,18080.0,2023-04-27 15:01:28,3.2.20,,352277.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,42952.0,42952.0,235.0,38,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,352277.0,,
12,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2023-05-04 14:51:50,2023-05-04 14:51:43,5913.0,946.0,697.0,52.0,855.0,300.0,2732.0,3703.0,2023-05-02 12:14:17,3.28.0,,360521.0,100.0,Next Generation Vue UI Component Library.,11185.0,11185.0,136.0,38,True,2,primevue,https://www.npmjs.com/package/primevue,360521.0,,
