,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-08-16 15:44:16,2023-08-16 15:44:14,5248.0,88.0,3541.0,599.0,2300.0,6.0,2949.0,71218.0,2023-07-13 16:16:05,3.3.3,1486895.0,43732.0,100.0,A utility-first CSS framework for rapid UI development.,5923759.0,5923759.0,273.0,44,True,1,,,,,
1,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-08-17 14:42:25,2023-08-17 14:41:54,13283.0,199.0,3192.0,471.0,4477.0,415.0,6914.0,24025.0,2023-08-17 07:20:02,@quasar/app-webpack-v3.9.5,,477787.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,38590.0,38590.0,676.0,43,True,1,quasar,https://www.npmjs.com/package/quasar,477787.0,,
2,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-08-17 15:50:05,2023-08-15 15:02:45,4789.0,138.0,10481.0,192.0,6130.0,1157.0,4459.0,20908.0,2023-08-04 08:53:00,2.3.9,,749697.0,100.0,A Vue.js 3 UI Library made by Element team.,60673.0,60673.0,524.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,749697.0,,
3,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-08-09 02:12:02,2023-08-08 11:38:57,1210.0,1.0,9426.0,770.0,964.0,90.0,1166.0,28101.0,2021-06-17 15:52:07,4.0.2,,7146510.0,51.0,Centralized State Management for Vue.js.,1212724.0,1212724.0,335.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,7146510.0,,
4,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-08-17 15:21:30,2023-08-11 11:23:16,5264.0,19.0,1116.0,191.0,1790.0,109.0,1088.0,24593.0,2023-07-27 08:50:15,xstate@4.38.2,,6054534.0,100.0,State machines and statecharts for the modern web.,226360.0,226360.0,335.0,41,True,1,xstate,https://www.npmjs.com/package/xstate,6054534.0,,
5,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-08-16 02:41:25,2023-08-03 06:21:30,1451.0,1.0,10121.0,1210.0,1398.0,428.0,3834.0,101321.0,2023-04-27 23:05:49,1.4.0,,,60.0,Promise based HTTP client for the browser and node.js.,10222616.0,10222616.0,440.0,40,True,1,,,,,
6,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-08-10 09:00:21,2023-07-28 00:24:13,5376.0,4.0,1846.0,295.0,3671.0,156.0,3210.0,14368.0,2022-04-17 12:49:53,2.22.0,,1592199.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,165041.0,165041.0,356.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1592199.0,,
7,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-08-17 10:19:33,2023-08-06 04:46:26,5041.0,65.0,3521.0,305.0,1545.0,184.0,4926.0,18512.0,2023-07-03 13:45:43,4.0.0-rc.6,,394440.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,46601.0,46601.0,250.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,394440.0,1.0,
8,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-08-17 05:47:18,2023-08-17 05:47:18,1747.0,47.0,837.0,54.0,761.0,27.0,572.0,10991.0,2023-07-26 14:39:43,pinia@2.1.6,,3212326.0,97.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",135714.0,135714.0,188.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,3212326.0,,
9,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2023-08-17 15:15:00,2023-08-17 15:15:00,7077.0,952.0,766.0,57.0,927.0,405.0,2920.0,4208.0,2023-08-16 10:16:06,2.10.2,,421015.0,100.0,Next Generation Vue UI Component Library.,13408.0,13408.0,156.0,39,True,2,primevue,https://www.npmjs.com/package/primevue,421015.0,,
