,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2024-01-24 19:13:37,2024-01-22 13:31:57,5408.0,84.0,3750.0,597.0,2451.0,5.0,3093.0,75624.0,2024-01-05 20:47:07,3.4.1,2346841.0,61758.0,100.0,A utility-first CSS framework for rapid UI development.,7843598.0,7843598.0,283.0,46,True,1,,,,,
1,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2024-01-17 07:19:28,2023-08-08 11:38:57,1210.0,,9468.0,765.0,969.0,94.0,1166.0,28314.0,2021-06-17 15:52:07,4.0.2,,5397177.0,51.0,Centralized State Management for Vue.js.,1260254.0,1260254.0,335.0,43,True,1,vuex,https://www.npmjs.com/package/vuex,5397177.0,,
2,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2024-01-25 17:32:32,2024-01-25 15:32:23,6548.0,189.0,1166.0,189.0,2134.0,54.0,1207.0,25617.0,2024-01-23 17:22:42,xstate@5.5.2,,5773802.0,100.0,Actor-based state management & orchestration for complex app logic.,246138.0,246138.0,351.0,43,True,1,xstate,https://www.npmjs.com/package/xstate,5773802.0,-1.0,
3,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2024-01-25 13:53:49,2024-01-25 09:41:37,5068.0,162.0,12626.0,193.0,6620.0,1225.0,4884.0,22413.0,2024-01-22 14:46:50,2.5.3,,754615.0,100.0,A Vue.js 3 UI Library made by Element team.,75018.0,75018.0,568.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,754615.0,,
4,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2024-01-25 14:47:33,2024-01-24 23:11:30,1509.0,34.0,10499.0,1203.0,1531.0,486.0,3965.0,103157.0,2024-01-24 23:12:15,1.6.6,,,69.0,Promise based HTTP client for the browser and node.js.,11782937.0,11782937.0,453.0,42,True,1,,,,42.0,
5,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2024-01-09 20:09:37,2024-01-09 20:09:29,1455.0,2.0,5027.0,513.0,966.0,64.0,2777.0,19013.0,2022-09-06 10:10:34,3.6.5,,9295887.0,90.0,The official router for Vue 2.,2143327.0,2143327.0,290.0,42,True,1,vue-router,https://www.npmjs.com/package/vue-router,9295887.0,,
6,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2024-01-25 12:21:40,2024-01-25 12:20:08,13607.0,112.0,3312.0,469.0,4548.0,442.0,7097.0,24874.0,2024-01-25 12:21:40,quasar-v2.14.3,,434760.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,44148.0,44148.0,699.0,41,True,1,quasar,https://www.npmjs.com/package/quasar,434760.0,,
7,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2024-01-25 15:12:50,2024-01-25 12:54:12,8704.0,793.0,920.0,66.0,1109.0,246.0,3761.0,6346.0,2024-01-25 13:02:23,3.47.2,,524825.0,100.0,Next Generation Vue UI Component Library.,17530.0,17530.0,225.0,41,True,1,primevue,https://www.npmjs.com/package/primevue,524825.0,,
8,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2024-01-23 13:50:55,2024-01-23 08:12:00,2305.0,53.0,1066.0,55.0,1128.0,30.0,790.0,3460.0,2023-09-22 09:25:19,4.2.5,,2077809.0,57.0,The official router for Vue.js.,2143327.0,2143327.0,215.0,41,True,3,router,https://www.npmjs.com/package/router,2077809.0,,
9,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2024-01-15 04:29:42,2023-07-28 00:24:13,5376.0,,1843.0,294.0,3674.0,162.0,3218.0,14442.0,2022-04-17 12:49:53,2.22.0,,1188139.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,171904.0,171904.0,356.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1188139.0,,
10,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2024-01-23 14:06:44,2024-01-23 08:13:09,1855.0,45.0,913.0,65.0,813.0,24.0,624.0,11928.0,2023-10-13 09:39:45,pinia@2.1.7,,3334335.0,98.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",192488.0,192488.0,217.0,40,True,2,pinia,https://www.npmjs.com/package/pinia,3334335.0,1.0,
11,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2024-01-19 13:39:20,2024-01-19 13:39:17,1765.0,21.0,3864.0,595.0,1146.0,214.0,2288.0,47857.0,2022-05-08 13:50:59,0.9.4,757583.0,10101.0,17.0,Modern CSS framework based on Flexbox.,242726.0,242726.0,403.0,39,True,3,,,,,
