,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
30,vuex-orm,vuex-orm/vuex-orm,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm,https://github.com/vuex-orm/vuex-orm,MIT,2017-06-16 18:05:37,2022-12-10 17:16:42,2021-07-03 12:24:14,1334.0,,167.0,37.0,257.0,126.0,413.0,2374.0,2021-05-07 13:12:13,0.36.4,,,100.0,The Vuex plugin to enable Object-Relational Mapping access to the Vuex Store.,,,64.0,21,True,2,,,,,
31,villus,logaretm/villus,"['vue2', 'vue3']",graphql-clients,https://github.com/logaretm/villus,https://github.com/logaretm/villus,MIT,2019-12-22 20:52:31,2022-12-30 12:41:29,2022-12-30 12:40:47,571.0,16.0,26.0,9.0,66.0,9.0,110.0,639.0,2022-12-30 18:34:12,2.1.0,,,59.0,A tiny and fast GraphQL client for Vue.js.,143.0,143.0,19.0,20,True,3,,,,,
32,coreui-free-vue-admin-template,coreui/coreui-free-vue-admin-template,"['vue3', 'bootstrap5', 'coreui']",admin-dashboards,https://github.com/coreui/coreui-free-vue-admin-template,https://github.com/coreui/coreui-free-vue-admin-template,,2017-08-15 09:29:16,2022-12-06 16:35:34,2022-11-25 13:52:55,434.0,5.0,884.0,123.0,79.0,1.0,192.0,3109.0,2022-11-25 13:55:14,4.2.0,,,59.0,Open source admin template based on Bootstrap 5 and Vue 3.,,,11.0,18,True,1,,,,,
33,vuex-orm-next,vuex-orm/vuex-orm-next,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm-next,https://github.com/vuex-orm/vuex-orm-next,MIT,2020-04-10 03:54:39,2022-12-12 10:45:21,2021-12-03 07:26:44,214.0,,14.0,11.0,100.0,12.0,20.0,187.0,2021-11-19 00:31:46,1.0.0-draft.16,,,17.0,The next iteration of Vuex ORM.,890.0,890.0,9.0,18,True,2,,,,,
34,Genql,remorses/genql,"['vue2', 'vue3']",graphql-clients,https://github.com/remorses/genql,https://github.com/remorses/genql,MIT,2020-05-14 20:39:29,2022-11-30 22:58:42,2022-11-30 22:58:37,1055.0,67.0,15.0,6.0,18.0,29.0,51.0,528.0,,,,,,Type safe TypeScript client for any GraphQL API.,171.0,171.0,7.0,17,True,3,,,,,
35,vue-save-state,spatie/vue-save-state,[],state-management,https://github.com/spatie/vue-save-state,https://github.com/spatie/vue-save-state,MIT,2016-10-28 13:06:41,2022-03-21 12:45:21,2022-03-21 12:45:21,58.0,,23.0,12.0,11.0,1.0,13.0,243.0,2017-01-19 19:12:25,1.1.0,,2410.0,1.0,A Vue mixin to save the state of a component to local storage.,141.0,141.0,9.0,17,True,3,vue-save-state,https://www.npmjs.com/package/vue-save-state,2410.0,,
36,Vuex ORM integration,vuex-orm/plugin-graphql,"['vue2', 'vue3', 'vuex-orm']",graphql-integrations,https://github.com/vuex-orm/plugin-graphql,https://github.com/vuex-orm/plugin-graphql,MIT,2018-01-30 15:59:22,2022-12-14 15:16:51,2020-11-18 15:11:03,355.0,,52.0,10.0,93.0,44.0,71.0,229.0,2018-06-07 12:43:48,0.0.41,,,65.0,Vuex ORM persistence plugin to sync the store against a GraphQL API.,29.0,29.0,18.0,17,True,3,,,,,
37,vue.draggable.next,SortableJS/vue.draggable.next,['vue3'],dnd,https://github.com/SortableJS/vue.draggable.next,https://github.com/SortableJS/vue.draggable.next,MIT,2020-11-18 01:28:43,2022-09-15 14:29:53,2021-08-25 03:06:16,641.0,,368.0,9.0,23.0,121.0,57.0,2089.0,2020-11-30 17:06:31,4.0.1,,,1.0,Vue 3 compatible drag-and-drop component based on Sortable.js.,,,45.0,16,True,2,,,,,
38,Equal UI,quatrochan/Equal,"['vue3', 'typescript']",ui-frameworks,https://github.com/Equal-UI/Equal,https://github.com/Equal-UI/Equal,MIT,2019-10-15 14:40:47,2021-11-04 19:50:05,2021-11-04 19:48:39,75.0,,56.0,17.0,205.0,18.0,44.0,876.0,,,,742.0,,Equal UI is a Vue 3 UI library empowered by Tailwindcss.,138.0,138.0,10.0,16,True,3,equal-vue,https://www.npmjs.com/package/equal-vue,742.0,,Equal-UI/Equal
39,vue-dragging,hilongjw/vue-dragging,['vue2'],dnd,https://github.com/hilongjw/vue-dragging,https://github.com/hilongjw/vue-dragging,MIT,2016-11-16 06:39:22,2018-12-12 14:05:44,2018-12-12 14:05:35,57.0,,143.0,22.0,7.0,24.0,4.0,760.0,,,,,,A sortable list directive with Vue.,1143.0,1143.0,10.0,16,True,2,,,,,
40,harlem,andrewcourtice/harlem,['vue3'],state-management,https://github.com/andrewcourtice/harlem,https://github.com/andrewcourtice/harlem,MIT,2020-10-01 23:52:49,2022-12-18 22:35:45,2022-12-18 22:33:32,472.0,13.0,16.0,4.0,48.0,2.0,12.0,472.0,2022-12-12 01:12:08,3.0.2,,125.0,54.0,Powerfully simple global state management for Vue 3.,1.0,1.0,9.0,16,True,3,harlem,https://www.npmjs.com/package/harlem,125.0,-1.0,
41,admin-one-vue-tailwind,justboil/admin-one-vue-tailwind,"['vue3', 'tailwind', 'vite', 'pinia']",admin-dashboards,https://github.com/justboil/admin-one-vue-tailwind,https://github.com/justboil/admin-one-vue-tailwind,MIT,2021-06-14 13:48:31,2022-12-05 14:01:29,2022-11-29 14:48:48,412.0,2.0,186.0,21.0,3.0,13.0,12.0,1060.0,2022-12-05 08:11:22,3.1.0,,,12.0,Free Vue.js 3.x Tailwind 3.x admin dashboard template with dark mode. Vite builds. Pinia state. Laravel integration..,,,2.0,15,True,3,,,,,
42,AgnosticUI,AgnosticUI/agnosticui,['vue3'],ui-frameworks,https://github.com/AgnosticUI/agnosticui,https://github.com/AgnosticUI/agnosticui,Apache-2.0,2020-09-07 21:03:08,2023-01-09 21:44:52,2022-08-10 02:11:12,1877.0,,32.0,5.0,54.0,35.0,142.0,551.0,,,,,16.0,AgnosticUI is a set of UI primitives that start their lives in clean HTML and CSS. These standards compliant..,,,12.0,15,True,3,agnosticui,https://www.npmjs.com/package/agnosticui,,1.0,
43,vue-route,ayamflow/vue-route,['vue2'],routing,https://github.com/ayamflow/vue-route,https://github.com/ayamflow/vue-route,,2014-11-05 08:42:52,2016-11-04 21:00:45,2016-11-04 21:00:45,66.0,,8.0,9.0,9.0,2.0,17.0,75.0,2015-06-26 16:49:13,.1.5.0,,1862.0,9.0,"Routing directive for Vue.js, inspired by ng-view.",993.0,993.0,4.0,15,False,3,vue-route,https://www.npmjs.com/package/vue-route,1862.0,,
44,vue-js-grid,euvl/vue-js-grid,['vue2'],dnd,https://github.com/euvl/vue-js-grid,https://github.com/euvl/vue-js-grid,MIT,2017-09-21 14:51:06,2022-08-18 01:13:29,2020-05-17 06:21:53,48.0,,109.0,23.0,15.0,16.0,14.0,936.0,,,,,,"Vue.js 2.x responsive grid system with smooth sorting, drag-n-drop and reordering.",145.0,145.0,8.0,14,True,3,,,,,
45,Vue Chimera,chimera-js/vue-chimera,"['vue2', 'vue3', 'axios']",http-integrations,https://github.com/chimera-js/vue-chimera,https://github.com/chimera-js/vue-chimera,MIT,2018-08-02 13:06:12,2022-12-10 17:10:26,2020-03-20 19:50:38,176.0,,16.0,7.0,40.0,2.0,12.0,167.0,2020-03-20 15:47:54,3.0.2,,,7.0,VueJS reactive RESTful API.,23.0,23.0,2.0,14,True,1,,,,,
46,vue-argon-dashboard,creativetimofficial/vue-argon-dashboard,"['vue3', 'bootstrap5']",admin-dashboards,https://github.com/creativetimofficial/vue-argon-dashboard,https://github.com/creativetimofficial/vue-argon-dashboard,MIT,2019-04-08 12:17:09,2022-10-11 10:32:42,2022-05-27 08:46:42,4.0,,273.0,11.0,34.0,2.0,45.0,327.0,2022-05-26 04:33:42,3.0.0,,,4.0,Vue Argon Dashboard.,,,,13,True,3,,,,,
47,vue-stator,galvez/vue-stator,[],state-management,https://github.com/galvez/vue-stator,https://github.com/galvez/vue-stator,,2019-10-06 17:56:39,2023-01-04 22:35:09,2021-01-26 01:25:08,123.0,,3.0,5.0,38.0,4.0,6.0,170.0,2019-11-22 17:42:00,1.2.0,,192.0,3.0,Vuex alternative based on Vue.observable().,4.0,4.0,4.0,13,True,3,vue-stator,https://www.npmjs.com/package/vue-stator,192.0,,
48,tailwindui-vue,tailwindlabs/tailwindui-vue,['tailwind'],components,https://github.com/tailwindlabs/tailwindui-vue,https://github.com/tailwindlabs/tailwindui-vue,,2020-05-29 17:04:32,2020-10-02 21:51:16,2020-10-02 21:50:05,9.0,,28.0,58.0,9.0,,7.0,665.0,,,,,,"Deprecated, please use the Headless UI repo instead.",12.0,12.0,4.0,10,True,3,,,,,
49,vue3-draggable,shkilo/vue3-draggable,['vue3'],dnd,https://github.com/shkilo/vue3-draggable,https://github.com/shkilo/vue3-draggable,MIT,2020-12-27 13:50:23,2023-01-11 17:43:22,2021-06-07 12:33:47,72.0,,13.0,1.0,6.0,5.0,1.0,24.0,,,,,,simple drag&drop component for vue 3.x.,132.0,132.0,,10,True,3,,,,,
50,Relay client integration,vue-relay/vue-relay,"['vue2', 'vue3', 'relay']",graphql-integrations,https://github.com/vue-relay/vue-relay,https://github.com/vue-relay/vue-relay,BSD-2-Clause,2018-02-19 09:37:01,2021-10-29 20:57:48,2021-08-12 02:14:10,45.0,,10.0,8.0,13.0,4.0,4.0,120.0,,,,,,A framework for building GraphQL-driven Vue.js applications.,10.0,10.0,2.0,9,True,3,,,,,
51,vue-redux,yang-wei/vue-redux,[],state-management,https://github.com/yang-wei/vue-redux,https://github.com/yang-wei/vue-redux,,2015-07-11 07:22:47,2017-07-15 04:36:28,2016-02-07 03:02:14,61.0,,12.0,2.0,17.0,,8.0,144.0,2015-07-26 09:31:05,0.0.1,,9.0,1.0,What happen when Vue.js + Redux.,11.0,11.0,6.0,8,False,3,vue-redux,https://www.npmjs.com/package/vue-redux,9.0,,
52,Electron,electron/electron,,desktop-apps,,,,,,,,,,,,,,,,,,1989863.0,,,,,,6,False,3,electron,https://www.npmjs.com/package/electron,1989863.0,,
53,vue-freeze,BosNaufal/vue-freeze,[],state-management,https://github.com/BosNaufal/vue-freeze,https://github.com/BosNaufal/vue-freeze,MIT,2016-03-17 03:58:56,2018-05-05 06:30:03,2016-06-15 02:35:17,10.0,,4.0,6.0,1.0,2.0,2.0,74.0,,,,2.0,,Simple state management whitout bloating API and Concept for Vue.js.,,,,5,False,3,vue-freeze,https://www.npmjs.com/package/vue-freeze,2.0,-1.0,
54,vue-simple-store,BosNaufal/vue-simple-store,[],state-management,https://github.com/BosNaufal/vue-simple-store,https://github.com/BosNaufal/vue-simple-store,MIT,2016-03-30 03:21:00,2016-03-30 05:15:51,2016-03-30 03:32:51,2.0,,7.0,2.0,,,,67.0,,,,6.0,,Store Organizer To Simplify Your Stores.,,,,5,False,3,vue-simple-store,https://www.npmjs.com/package/vue-simple-store,6.0,,
55,SuperBVue,superbvue/SuperBVue,"['vue3', 'typescript']",ui-frameworks,https://github.com/superbvue/SuperBVue,https://github.com/superbvue/SuperBVue,,2020-12-07 13:02:01,2021-01-05 08:23:14,2021-01-05 08:22:19,40.0,,2.0,2.0,,,,13.0,,,,6.0,,The Most Complete Vue UI Component Library using bootstrap v5.,4.0,4.0,,4,False,3,superbvue,https://www.npmjs.com/package/superbvue,6.0,,
