,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-11-16 15:39:07,2023-11-16 15:39:05,5350.0,100.0,3669.0,598.0,2389.0,6.0,3040.0,73591.0,2023-10-25 13:49:48,3.3.5,1962104.0,54502.0,100.0,A utility-first CSS framework for rapid UI development.,7022858.0,7022858.0,280.0,45,True,1,,,,,
1,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-09-05 11:29:07,2023-08-08 11:38:57,1210.0,,9459.0,769.0,967.0,91.0,1166.0,28267.0,2021-06-17 15:52:07,4.0.2,,6565838.0,51.0,Centralized State Management for Vue.js.,1241586.0,1241586.0,335.0,43,True,1,vuex,https://www.npmjs.com/package/vuex,6565838.0,,
2,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-11-16 12:30:30,2023-11-15 15:38:57,6401.0,173.0,1135.0,189.0,1986.0,70.0,1161.0,25092.0,2023-10-23 19:31:14,xstate@4.38.3,,5496254.0,100.0,State machines and statecharts for the modern web.,237942.0,237942.0,342.0,43,True,1,xstate,https://www.npmjs.com/package/xstate,5496254.0,,
3,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-11-15 08:11:02,2023-11-13 15:51:17,13523.0,230.0,3275.0,471.0,4517.0,419.0,7024.0,24520.0,2023-11-13 12:27:17,quasar-v2.14.0,,490316.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,41793.0,41793.0,689.0,43,True,1,quasar,https://www.npmjs.com/package/quasar,490316.0,,
4,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-11-16 13:04:07,2023-11-14 20:35:24,1491.0,40.0,10425.0,1209.0,1500.0,441.0,3942.0,102497.0,2023-11-14 20:36:05,1.6.2,,,65.0,Promise based HTTP client for the browser and node.js.,11105937.0,11105937.0,450.0,42,True,1,,,,,
5,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2023-11-16 11:24:09,2023-10-31 08:46:09,1454.0,1.0,5039.0,514.0,965.0,64.0,2776.0,19008.0,2022-09-06 10:10:34,3.6.5,,10899130.0,90.0,The official router for Vue 2.,2075383.0,2075383.0,290.0,42,True,1,vue-router,https://www.npmjs.com/package/vue-router,10899130.0,,
6,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2023-11-16 14:36:17,2023-11-16 14:36:17,8125.0,1009.0,852.0,59.0,1050.0,295.0,3456.0,5179.0,2023-11-09 17:15:15,3.40.1,,520164.0,100.0,Next Generation Vue UI Component Library.,15596.0,15596.0,203.0,41,True,1,primevue,https://www.npmjs.com/package/primevue,520164.0,1.0,
7,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-10-29 02:32:36,2023-07-28 00:24:13,5376.0,,1842.0,293.0,3672.0,161.0,3215.0,14406.0,2022-04-17 12:49:53,2.22.0,,1386347.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,169146.0,169146.0,356.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1386347.0,,
8,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-11-13 17:44:11,2023-11-13 17:44:11,1825.0,77.0,886.0,61.0,796.0,22.0,614.0,11572.0,2023-10-13 09:39:45,pinia@2.1.7,,3521989.0,98.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",167815.0,167815.0,210.0,40,True,2,pinia,https://www.npmjs.com/package/pinia,3521989.0,,
9,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2023-11-16 13:38:34,2023-11-14 08:36:04,2265.0,29.0,1037.0,52.0,1093.0,29.0,767.0,3344.0,2023-09-22 09:25:19,4.2.5,,2422380.0,57.0,The official router for Vue.js.,2075383.0,2075383.0,200.0,40,True,3,router,https://www.npmjs.com/package/router,2422380.0,,
10,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-11-16 15:41:24,2023-11-11 02:35:49,5144.0,84.0,3582.0,306.0,1643.0,159.0,5086.0,18933.0,2023-11-11 02:45:21,4.0.7,,406702.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,49151.0,49151.0,259.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,406702.0,,
11,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-10-24 18:58:28,2023-10-22 07:28:01,1744.0,3.0,3863.0,600.0,1138.0,212.0,2283.0,47664.0,2022-05-08 13:50:59,0.9.4,740892.0,10149.0,17.0,Modern CSS framework based on Flexbox.,238849.0,238849.0,402.0,38,True,3,,,,,
12,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-11-16 17:11:51,2023-11-10 19:26:47,12064.0,110.0,2561.0,292.0,6017.0,469.0,4393.0,19015.0,2023-11-02 15:54:42,3.8.7,,,77.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",176532.0,176532.0,850.0,38,True,1,,,,,
13,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-11-16 17:12:01,2023-11-14 01:35:43,4111.0,170.0,1976.0,484.0,3895.0,589.0,2591.0,70391.0,2023-10-28 21:22:33,@tauri-apps/api-v2.0.0-alpha.11,158146.0,33074.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",530.0,530.0,312.0,37,True,1,tauri,https://www.npmjs.com/package/tauri,1445.0,,
14,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2023-11-14 18:30:25,2023-11-11 10:48:58,8300.0,35.0,1497.0,88.0,2690.0,598.0,1875.0,14062.0,,,,125024.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,24908.0,24908.0,265.0,37,True,2,naive-ui,https://www.npmjs.com/package/naive-ui,125024.0,,
