,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-11-30 16:14:02,2023-11-30 05:27:38,5361.0,100.0,3690.0,602.0,2401.0,8.0,3048.0,73892.0,2023-10-25 13:49:48,3.3.5,2041370.0,56704.0,100.0,A utility-first CSS framework for rapid UI development.,7188087.0,7188087.0,282.0,45,True,1,,,,,
1,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-11-30 17:52:35,2023-11-30 17:50:49,6454.0,207.0,1139.0,187.0,2038.0,42.0,1186.0,25194.0,2023-10-23 19:31:14,xstate@4.38.3,,5523909.0,100.0,State machines and statecharts for the modern web.,239694.0,239694.0,344.0,44,True,1,xstate,https://www.npmjs.com/package/xstate,5523909.0,1.0,
2,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-11-20 23:49:44,2023-08-08 11:38:57,1210.0,,9462.0,768.0,968.0,92.0,1166.0,28283.0,2021-06-17 15:52:07,4.0.2,,6424352.0,51.0,Centralized State Management for Vue.js.,1245777.0,1245777.0,335.0,43,True,1,vuex,https://www.npmjs.com/package/vuex,6424352.0,,
3,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-11-30 10:30:49,2023-11-30 10:06:45,4936.0,113.0,11895.0,196.0,6412.0,1242.0,4673.0,21923.0,2023-11-27 09:25:59,2.4.3,,846314.0,100.0,A Vue.js 3 UI Library made by Element team.,70002.0,70002.0,551.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,846314.0,,
4,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-11-28 16:49:39,2023-11-14 20:35:24,1491.0,29.0,10449.0,1214.0,1503.0,453.0,3946.0,102625.0,2023-11-14 20:36:05,1.6.2,,,65.0,Promise based HTTP client for the browser and node.js.,11247716.0,11247716.0,450.0,42,True,1,,,,,
5,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-11-29 14:46:37,2023-11-29 14:41:46,13546.0,180.0,3291.0,471.0,4524.0,420.0,7048.0,24574.0,2023-11-29 14:46:37,@quasar/extras-v1.16.9,,492912.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,42303.0,42303.0,693.0,42,True,1,quasar,https://www.npmjs.com/package/quasar,492912.0,-1.0,
6,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2023-11-17 14:31:17,2023-10-31 08:46:09,1454.0,1.0,5032.0,513.0,965.0,64.0,2776.0,19006.0,2022-09-06 10:10:34,3.6.5,,10651904.0,90.0,The official router for Vue 2.,2090154.0,2090154.0,290.0,42,True,1,vue-router,https://www.npmjs.com/package/vue-router,10651904.0,,
7,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2023-11-30 13:57:57,2023-11-30 13:57:55,8245.0,1007.0,865.0,59.0,1066.0,267.0,3538.0,5352.0,2023-11-28 14:59:37,3.42.0,,541152.0,100.0,Next Generation Vue UI Component Library.,15956.0,15956.0,207.0,41,True,2,primevue,https://www.npmjs.com/package/primevue,541152.0,,
8,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-10-29 02:32:36,2023-07-28 00:24:13,5376.0,,1843.0,293.0,3672.0,160.0,3216.0,14419.0,2022-04-17 12:49:53,2.22.0,,1370037.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,169748.0,169748.0,356.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1370037.0,,
9,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-11-30 16:15:14,2023-11-30 16:15:11,1832.0,77.0,891.0,60.0,801.0,22.0,616.0,11628.0,2023-10-13 09:39:45,pinia@2.1.7,,3552064.0,98.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",173300.0,173300.0,213.0,40,True,2,pinia,https://www.npmjs.com/package/pinia,3552064.0,,
10,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2023-11-30 16:17:11,2023-11-30 16:17:08,2271.0,30.0,1041.0,53.0,1101.0,30.0,772.0,3371.0,2023-09-22 09:25:19,4.2.5,,2367470.0,57.0,The official router for Vue.js.,2090154.0,2090154.0,202.0,40,True,3,router,https://www.npmjs.com/package/router,2367470.0,,
11,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-11-30 12:56:52,2023-11-11 02:35:49,5144.0,57.0,3598.0,306.0,1650.0,164.0,5105.0,19009.0,2023-11-11 02:45:21,4.0.7,,411542.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,49590.0,49590.0,259.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,411542.0,,
12,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-11-30 17:49:29,2023-11-30 10:15:02,4128.0,181.0,2009.0,487.0,3927.0,608.0,2609.0,70925.0,2023-11-20 18:45:06,tauri-cli-v2.0.0-alpha.18,180021.0,61505.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",536.0,536.0,315.0,38,True,1,tauri,https://www.npmjs.com/package/tauri,1498.0,1.0,
13,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-11-29 21:17:25,2023-11-29 21:17:22,1749.0,8.0,3862.0,597.0,1141.0,212.0,2285.0,47702.0,2022-05-08 13:50:59,0.9.4,744804.0,10202.0,17.0,Modern CSS framework based on Flexbox.,239669.0,239669.0,402.0,38,True,3,,,,,
