,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-03-08 10:07:13,2023-03-08 10:07:12,5063.0,114.0,3300.0,590.0,2114.0,4.0,2745.0,65815.0,2023-02-16 19:27:34,3.2.7,794141.0,27384.0,100.0,A utility-first CSS framework for rapid UI development.,3937551.0,3937551.0,260.0,44,True,1,,,,,
1,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-03-09 16:34:40,2023-02-22 21:05:31,1434.0,67.0,9927.0,1209.0,1333.0,338.0,3785.0,99150.0,2023-02-22 21:06:16,1.3.4,,,57.0,Promise based HTTP client for the browser and node.js.,8618773.0,8618773.0,437.0,43,True,1,,,,,
2,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-03-09 14:47:10,2023-03-09 02:13:46,4524.0,158.0,8175.0,186.0,5619.0,933.0,4048.0,19014.0,2023-03-08 15:43:38,2.2.36,,724281.0,100.0,A Vue.js 3 UI Library made by Element team.,42987.0,42987.0,463.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,724281.0,1.0,
3,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-03-09 01:26:55,2023-03-09 01:26:52,1209.0,1.0,9428.0,780.0,956.0,84.0,1164.0,27967.0,2021-06-17 15:52:07,4.0.2,,7783598.0,51.0,Centralized State Management for Vue.js.,1138215.0,1138215.0,334.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,7783598.0,,
4,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-03-09 16:44:46,2023-03-09 16:44:46,12668.0,164.0,3042.0,472.0,4361.0,367.0,6779.0,22994.0,2023-02-28 13:59:01,quasar-v2.11.7,,540211.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,32348.0,32348.0,641.0,42,True,1,quasar,https://www.npmjs.com/package/quasar,540211.0,,
5,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-03-09 09:40:25,2023-03-07 13:08:30,5228.0,61.0,1062.0,186.0,1588.0,127.0,1032.0,23009.0,2023-03-02 21:43:08,@xstate/inspect@0.8.0,,6349977.0,100.0,State machines and statecharts for the modern web.,194960.0,194960.0,324.0,41,True,1,xstate,https://www.npmjs.com/package/xstate,6349977.0,,
6,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-02-21 11:56:32,2023-01-08 16:38:27,5371.0,17.0,1836.0,302.0,3661.0,140.0,3199.0,14229.0,2022-04-17 12:49:53,2.22.0,,1624422.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,154813.0,154813.0,355.0,41,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1624422.0,,
7,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-03-08 15:27:18,2023-03-06 13:37:27,3274.0,131.0,1558.0,456.0,3215.0,344.0,1995.0,60143.0,2023-02-02 21:26:43,cli.rs-v2.0.0-alpha.2,373488.0,47712.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",11167.0,11167.0,236.0,39,True,1,tauri,https://www.npmjs.com/package/tauri,1026.0,1.0,
8,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-03-08 09:41:36,2023-03-06 07:33:55,1723.0,9.0,3845.0,605.0,1113.0,182.0,2271.0,46879.0,2022-05-08 13:50:59,0.9.4,684656.0,10533.0,17.0,Modern CSS framework based on Flexbox.,219576.0,219576.0,396.0,38,True,3,,,,,
9,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-03-08 23:52:04,2023-03-08 19:18:47,11514.0,180.0,2484.0,299.0,5531.0,530.0,4116.0,18534.0,2023-03-02 21:27:53,3.7.10,,,30.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",163378.0,163378.0,808.0,38,True,1,,,,,
