,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2024-01-10 07:35:54,2024-01-09 20:10:19,5398.0,94.0,3728.0,594.0,2437.0,4.0,3084.0,75189.0,2024-01-05 20:47:07,3.4.1,2262969.0,59551.0,100.0,A utility-first CSS framework for rapid UI development.,7671061.0,7671061.0,282.0,45,True,1,,,,,
1,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2024-01-11 14:12:18,2024-01-11 14:10:31,6534.0,217.0,1161.0,188.0,2117.0,51.0,1205.0,25526.0,2024-01-11 13:47:55,xstate@5.5.1,,5309505.0,100.0,Actor-based state management & orchestration for complex app logic.,244470.0,244470.0,350.0,44,True,1,xstate,https://www.npmjs.com/package/xstate,5309505.0,,
2,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-11-20 23:49:44,2023-08-08 11:38:57,1210.0,,9475.0,765.0,968.0,93.0,1166.0,28307.0,2021-06-17 15:52:07,4.0.2,,5072389.0,51.0,Centralized State Management for Vue.js.,1256684.0,1256684.0,335.0,43,True,1,vuex,https://www.npmjs.com/package/vuex,5072389.0,,
3,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2024-01-11 16:51:45,2024-01-11 15:03:45,5029.0,136.0,12438.0,193.0,6553.0,1201.0,4843.0,22270.0,2024-01-11 08:55:50,2.5.1,,633022.0,100.0,A Vue.js 3 UI Library made by Element team.,73867.0,73867.0,566.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,633022.0,,
4,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2024-01-08 18:21:29,2024-01-05 19:51:22,1506.0,36.0,10481.0,1205.0,1524.0,483.0,3960.0,103030.0,2024-01-05 19:52:10,1.6.5,,,68.0,Promise based HTTP client for the browser and node.js.,11647545.0,11647545.0,451.0,42,True,1,,,,,
5,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2024-01-09 20:09:37,2024-01-09 20:09:29,1455.0,2.0,5028.0,513.0,966.0,64.0,2777.0,19012.0,2022-09-06 10:10:34,3.6.5,,8585920.0,90.0,The official router for Vue 2.,2129169.0,2129169.0,290.0,42,True,1,vue-router,https://www.npmjs.com/package/vue-router,8585920.0,,
6,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2024-01-11 03:57:32,2023-12-18 12:24:20,13574.0,118.0,3301.0,470.0,4541.0,442.0,7073.0,24805.0,2023-12-18 12:26:14,quasar-v2.14.2,,391394.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,43676.0,43676.0,695.0,41,True,1,quasar,https://www.npmjs.com/package/quasar,391394.0,,
7,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2024-01-11 14:41:36,2024-01-10 09:56:56,2303.0,53.0,1061.0,54.0,1127.0,30.0,787.0,3432.0,2023-09-22 09:25:19,4.2.5,,1991565.0,57.0,The official router for Vue.js.,2129169.0,2129169.0,214.0,41,True,3,router,https://www.npmjs.com/package/router,1991565.0,,
8,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2024-01-04 00:30:07,2023-07-28 00:24:13,5376.0,,1843.0,294.0,3673.0,162.0,3218.0,14430.0,2022-04-17 12:49:53,2.22.0,,1103614.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,171309.0,171309.0,356.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1103614.0,,
9,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2024-01-11 17:57:13,2024-01-11 17:57:10,8492.0,844.0,909.0,63.0,1098.0,241.0,3692.0,6026.0,2024-01-08 10:58:15,3.46.0,,457582.0,100.0,Next Generation Vue UI Component Library.,17092.0,17092.0,220.0,40,True,2,primevue,https://www.npmjs.com/package/primevue,457582.0,-1.0,
