,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2023-08-10 11:02:06,2023-08-10 11:02:05,5241.0,83.0,3533.0,598.0,2291.0,6.0,2942.0,71052.0,2023-07-13 16:16:05,3.3.3,1452965.0,42734.0,100.0,A utility-first CSS framework for rapid UI development.,5844170.0,5844170.0,272.0,44,True,1,,,,,
1,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2023-08-10 04:29:00,2023-08-10 04:29:00,13259.0,230.0,3184.0,471.0,4466.0,414.0,6907.0,24002.0,2023-08-07 09:16:32,quasar-v2.12.4,,483978.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,38324.0,38324.0,672.0,43,True,1,quasar,https://www.npmjs.com/package/quasar,483978.0,,
2,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2023-08-10 16:23:21,2023-08-10 14:23:04,4778.0,142.0,10397.0,191.0,6116.0,1154.0,4435.0,20828.0,2023-08-04 08:53:00,2.3.9,,746418.0,100.0,A Vue.js 3 UI Library made by Element team.,60046.0,60046.0,518.0,43,True,1,element-plus,https://www.npmjs.com/package/element-plus,746418.0,,
3,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2023-08-09 02:12:02,2023-08-08 11:38:57,1210.0,1.0,9430.0,770.0,964.0,90.0,1166.0,28096.0,2021-06-17 15:52:07,4.0.2,,7353000.0,51.0,Centralized State Management for Vue.js.,1210393.0,1210393.0,335.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,7353000.0,,
4,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2023-08-10 15:17:57,2023-08-10 13:12:38,3878.0,193.0,1844.0,477.0,3647.0,494.0,2391.0,67497.0,2023-06-17 19:17:25,tauri-cli-v2.0.0-alpha.10,282135.0,48648.0,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",17880.0,17880.0,286.0,41,True,1,tauri,https://www.npmjs.com/package/tauri,1626.0,,
5,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2023-08-10 00:15:14,2023-07-27 08:45:10,5262.0,21.0,1113.0,191.0,1783.0,109.0,1088.0,24548.0,2023-07-27 08:50:15,xstate@4.38.2,,6105526.0,100.0,State machines and statecharts for the modern web.,225281.0,225281.0,333.0,41,True,1,xstate,https://www.npmjs.com/package/xstate,6105526.0,,
6,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2023-08-10 13:59:40,2023-08-03 06:21:30,1451.0,1.0,10121.0,1210.0,1396.0,425.0,3833.0,101186.0,2023-04-27 23:05:49,1.4.0,,,60.0,Promise based HTTP client for the browser and node.js.,10158374.0,10158374.0,440.0,40,True,1,,,,,
7,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2023-08-10 09:00:21,2023-07-28 00:24:13,5376.0,4.0,1845.0,295.0,3671.0,156.0,3210.0,14364.0,2022-04-17 12:49:53,2.22.0,,1641219.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,164740.0,164740.0,356.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1641219.0,,
8,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2023-08-04 14:17:27,2023-08-04 14:17:24,1740.0,10.0,3866.0,600.0,1129.0,197.0,2278.0,47422.0,2022-05-08 13:50:59,0.9.4,717786.0,10254.0,17.0,Modern CSS framework based on Flexbox.,232771.0,232771.0,401.0,39,True,3,,,,1.0,
9,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2023-08-10 07:41:06,2023-08-06 04:46:26,5041.0,88.0,3513.0,304.0,1534.0,178.0,4918.0,18484.0,2023-07-03 13:45:43,4.0.0-rc.6,,395117.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,46422.0,46422.0,250.0,39,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,395117.0,1.0,
10,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2023-08-03 08:32:52,2023-08-03 08:32:50,1743.0,73.0,837.0,54.0,757.0,26.0,569.0,10957.0,2023-07-26 14:39:43,pinia@2.1.6,,3212024.0,97.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",133249.0,133249.0,186.0,39,True,2,pinia,https://www.npmjs.com/package/pinia,3212024.0,,
11,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2023-08-10 13:53:26,2023-08-10 13:53:23,7006.0,907.0,760.0,57.0,919.0,425.0,2876.0,4163.0,2023-07-25 13:03:04,3.31.0,,425431.0,100.0,Next Generation Vue UI Component Library.,13316.0,13316.0,151.0,39,True,2,primevue,https://www.npmjs.com/package/primevue,425431.0,,
12,Appolo Client,apollographql/apollo-client,"['vue2', 'vue3']",graphql-clients,https://github.com/apollographql/apollo-client,https://github.com/apollographql/apollo-client,MIT,2016-02-26 20:25:00,2023-08-10 17:36:05,2023-08-10 16:34:03,11941.0,190.0,2531.0,293.0,5876.0,462.0,4319.0,18874.0,2023-08-07 15:05:47,3.8.0,,,65.0,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",172573.0,172573.0,833.0,38,True,1,,,,,
13,Naive UI,tusen-ai/naive-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,MIT,2021-06-04 13:47:28,2023-08-10 07:51:05,2023-08-04 01:56:02,8265.0,100.0,1460.0,86.0,2584.0,515.0,1841.0,13370.0,,,,101827.0,,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.,20639.0,20639.0,261.0,38,True,3,naive-ui,https://www.npmjs.com/package/naive-ui,101827.0,,
14,Amplify UI,aws-amplify/amplify-ui,['vue3'],ui-frameworks,https://github.com/aws-amplify/amplify-ui,https://github.com/aws-amplify/amplify-ui,Apache-2.0,2021-03-25 19:11:52,2023-08-10 17:53:42,2023-08-10 16:30:46,2376.0,211.0,203.0,59.0,3285.0,129.0,782.0,688.0,2023-08-09 19:00:02,@aws-amplify/ui-vue@3.1.24,,104021.0,100.0,"Amplify UI is a collection of accessible, themeable, performant React (and more!) components that can connect directly..",41882.0,41882.0,100.0,35,True,3,@aws-amplify/ui-vue,https://www.npmjs.com/package/@aws-amplify/ui-vue,104021.0,,
15,Vuestic UI,epicmaxco/vuestic-ui,"['vue3', 'typescript']",ui-frameworks,https://github.com/epicmaxco/vuestic-ui,https://github.com/epicmaxco/vuestic-ui,MIT,2019-08-03 11:58:26,2023-08-10 17:08:32,2023-08-10 05:04:59,3102.0,146.0,260.0,30.0,1469.0,336.0,1733.0,2968.0,2023-08-04 18:58:40,1.7.4,,25200.0,34.0,Free and Open Source UI Library for Vue 3.,1061.0,1061.0,100.0,34,True,3,vuestic-ui,https://www.npmjs.com/package/vuestic-ui,25200.0,,
16,vue-devtools,vuejs/devtools,[],dev-tools,https://github.com/vuejs/devtools,https://github.com/vuejs/devtools,MIT,2014-09-29 03:52:07,2023-07-09 13:10:51,2023-04-16 13:45:53,2082.0,,4024.0,521.0,426.0,441.0,1106.0,23841.0,2023-01-20 15:41:33,6.5.0,100598.0,1273.0,84.0,Browser devtools extension for debugging Vue.js applications.,2692.0,2692.0,132.0,33,True,1,,,,,
17,mdb-ui-kit,mdbootstrap/mdb-ui-kit,['vue3'],dnd,https://github.com/mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,MIT,2014-08-18 11:54:00,2023-07-31 11:43:05,2023-07-31 11:42:50,1468.0,3.0,3428.0,785.0,338.0,5.0,1166.0,23566.0,2023-07-31 11:45:46,6.4.1,,,31.0,Bootstrap 5 & Material Design UI KIT.,9559.0,9559.0,118.0,32,True,1,,,,,
18,vue-router,vuejs/vue-router,['vue2'],routing,https://github.com/vuejs/vue-router,https://github.com/vuejs/vue-router,MIT,2013-12-11 19:37:46,2023-07-20 08:14:03,2023-07-20 08:13:55,1453.0,2.0,5051.0,515.0,959.0,64.0,2767.0,18999.0,2022-09-06 10:10:34,3.6.5,,11204425.0,90.0,The official router for Vue 2.,2.0,2.0,289.0,32,True,1,vue-router,https://www.npmjs.com/package/vue-router,11204425.0,-1.0,
19,CoreUI,coreui/coreui,['bootstrap5'],css-frameworks,https://github.com/coreui/coreui,https://github.com/coreui/coreui,MIT,2018-03-27 11:09:56,2023-08-08 09:34:31,2023-08-02 16:22:51,22177.0,33.0,187.0,24.0,471.0,2.0,133.0,662.0,2023-08-02 14:24:36,4.3.0,3495.0,56.0,76.0,Open Source UI Kit built on top of Bootstrap 5 and plain JavaScript without any additional libraries like jQuery.,26332.0,26332.0,1527.0,32,True,3,,,,,
20,URQL,urql-graphql/urql,"['vue2', 'vue3']",graphql-clients,https://github.com/urql-graphql/urql,https://github.com/urql-graphql/urql,MIT,2018-01-24 01:44:42,2023-08-02 11:37:38,2023-08-02 11:37:37,2573.0,65.0,409.0,93.0,1366.0,16.0,868.0,8103.0,2023-07-30 16:57:49,@urql/core@4.1.1,,,100.0,The highly customizable and versatile GraphQL client with which you add on features like normalized caching as you grow.,26539.0,26539.0,229.0,31,True,2,,,,,
21,Relay,facebook/relay,"['vue2', 'vue3']",graphql-clients,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16,2023-08-10 14:54:20,2023-08-10 00:17:00,9018.0,109.0,1712.0,337.0,2275.0,447.0,1655.0,17880.0,2023-03-08 22:16:55,15.0.0,,,79.0,Relay is a JavaScript framework for building data-driven React applications.,2.0,2.0,812.0,30,True,2,,,,-6.0,
22,vue-resource,pagekit/vue-resource,['vue2'],http-clients,https://github.com/pagekit/vue-resource,https://github.com/pagekit/vue-resource,MIT,2014-02-07 23:07:56,2022-12-08 21:37:18,2021-06-14 12:02:28,483.0,,1614.0,261.0,142.0,83.0,453.0,10128.0,2021-06-14 12:05:55,1.5.3,,,53.0,The HTTP client for Vue.js.,129082.0,129082.0,26.0,30,True,3,,,,,
23,graphql-request,prisma-labs/graphql-request,"['vue2', 'vue3']",graphql-clients,https://github.com/jasonkuhrt/graphql-request,https://github.com/jasonkuhrt/graphql-request,MIT,2017-05-10 20:05:07,2023-08-06 12:27:01,2023-06-15 16:07:47,337.0,11.0,287.0,30.0,277.0,111.0,161.0,5408.0,2023-05-23 16:56:08,6.1.0,,,30.0,Minimal GraphQL client supporting Node and browsers for scripts or simple apps.,200384.0,200384.0,83.0,30,True,2,,,,,jasonkuhrt/graphql-request
24,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2023-08-05 06:25:48,2023-08-03 08:32:04,2231.0,42.0,985.0,49.0,1071.0,30.0,738.0,3063.0,2023-07-06 16:34:15,4.2.4,,2610289.0,56.0,The official router for Vue.js.,2.0,2.0,188.0,30,True,3,router,https://www.npmjs.com/package/router,2610289.0,,
25,Headless UI,tailwindlabs/headlessui,['tailwind'],components,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09,2023-08-10 14:39:40,2023-08-10 14:39:39,629.0,34.0,877.0,168.0,551.0,8.0,956.0,21748.0,2023-07-27 14:29:22,@headlessui/tailwindcss@v0.2.0,,,86.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",1294.0,1294.0,52.0,28,True,1,,,,,
26,Oruga UI,oruga-ui/oruga,"['vue3', 'typescript']",ui-frameworks,https://github.com/oruga-ui/oruga,https://github.com/oruga-ui/oruga,MIT,2020-06-02 07:52:58,2023-08-07 08:04:48,2023-07-10 20:42:13,1386.0,7.0,157.0,15.0,272.0,57.0,232.0,1034.0,2023-04-25 21:51:12,0.6.0,,8604.0,29.0,Oruga is a lightweight library of UI components without CSS framework dependency.,119.0,119.0,69.0,27,True,3,@oruga-ui/oruga,https://www.npmjs.com/package/@oruga-ui/oruga,8604.0,,
27,Semantic UI Integration,Semantic-UI-Vue/Semantic-UI-Vue,"['vue3', 'javascript']",ui-frameworks,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,https://github.com/Semantic-UI-Vue/Semantic-UI-Vue,MIT,2017-08-25 10:11:54,2022-12-10 20:30:18,2020-06-03 23:01:02,562.0,,149.0,34.0,271.0,107.0,144.0,940.0,2020-06-03 22:45:05,0.11.0,,6666.0,29.0,Semantic UI integration for Vue.,1800.0,1800.0,71.0,25,True,3,semantic-ui-vue,https://www.npmjs.com/package/semantic-ui-vue,6666.0,,
28,CoreUI Components,coreui/coreui-vue,['coreui'],components,https://github.com/coreui/coreui-vue,https://github.com/coreui/coreui-vue,MIT,2018-02-26 18:15:21,2023-07-16 14:04:58,2023-07-16 12:32:28,496.0,86.0,122.0,18.0,44.0,4.0,194.0,581.0,2023-07-16 14:04:58,4.10.0,,,88.0,Bootstrap 5 based Vue 3 components and directives. CoreUI for Vue.js replaces and extends the Bootstrap 5 javascript...,3067.0,3067.0,7.0,24,True,3,,,,,
29,vuex-orm,vuex-orm/vuex-orm,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm,https://github.com/vuex-orm/vuex-orm,MIT,2017-06-16 18:05:37,2022-12-10 17:16:42,2021-07-03 12:24:14,1334.0,,167.0,38.0,257.0,128.0,415.0,2386.0,2021-05-07 13:12:13,0.36.4,,,100.0,The Vuex plugin to enable Object-Relational Mapping access to the Vuex Store.,31.0,31.0,64.0,22,True,2,,,,2.0,
30,graphql-hooks,nearform/graphql-hooks,"['vue2', 'vue3']",graphql-clients,https://github.com/nearform/graphql-hooks,https://github.com/nearform/graphql-hooks,,2019-02-08 08:29:00,2023-08-01 13:27:18,2023-07-18 13:13:25,749.0,8.0,88.0,101.0,872.0,1.0,228.0,1847.0,2023-07-18 13:13:50,typescript-example@3.2.4,,,100.0,Minimal hooks-first GraphQL client.,1041.0,1041.0,85.0,22,True,3,,,,,
31,Appolo Client integration,vuejs/apollo,"['vue2', 'vue3', 'appolo']",graphql-integrations,https://github.com/vuejs/apollo,https://github.com/vuejs/apollo,MIT,2016-09-18 18:44:06,2023-07-19 18:08:27,2023-07-04 13:07:40,972.0,37.0,485.0,112.0,442.0,241.0,648.0,5849.0,2021-11-18 13:28:20,3.1.0,,,84.0,Apollo/GraphQL integration for VueJS.,2.0,2.0,128.0,21,True,1,,,,-3.0,
32,villus,logaretm/villus,"['vue2', 'vue3']",graphql-clients,https://github.com/logaretm/villus,https://github.com/logaretm/villus,MIT,2019-12-22 20:52:31,2023-06-13 14:39:19,2023-04-04 12:28:36,609.0,,30.0,10.0,70.0,12.0,117.0,676.0,2023-04-06 05:16:28,3.1.0,,,64.0,A tiny and fast GraphQL client for Vue.js.,185.0,185.0,21.0,20,True,3,,,,,
33,Genql,remorses/genql,"['vue2', 'vue3']",graphql-clients,https://github.com/remorses/genql,https://github.com/remorses/genql,MIT,2020-05-14 20:39:29,2023-08-10 13:54:28,2023-08-10 13:54:24,1230.0,11.0,22.0,9.0,25.0,10.0,101.0,695.0,,,,,,Type safe TypeScript client for any GraphQL API.,259.0,259.0,10.0,19,True,3,,,,1.0,
34,coreui-free-vue-admin-template,coreui/coreui-free-vue-admin-template,"['vue3', 'bootstrap5', 'coreui']",admin-dashboards,https://github.com/coreui/coreui-free-vue-admin-template,https://github.com/coreui/coreui-free-vue-admin-template,,2017-08-15 09:29:16,2023-07-17 08:22:51,2023-07-17 08:11:24,444.0,10.0,908.0,122.0,81.0,1.0,195.0,3168.0,2022-11-25 13:55:14,4.2.0,,,59.0,Open source admin template based on Bootstrap 5 and Vue 3.,,,11.0,18,True,1,,,,,
35,admin-one-vue-tailwind,justboil/admin-one-vue-tailwind,"['vue3', 'tailwind', 'vite', 'pinia']",admin-dashboards,https://github.com/justboil/admin-one-vue-tailwind,https://github.com/justboil/admin-one-vue-tailwind,MIT,2021-06-14 13:48:31,2023-07-30 17:05:52,2023-04-06 16:21:02,422.0,,291.0,29.0,10.0,18.0,16.0,1548.0,2023-04-06 16:31:39,3.2.0,,,13.0,Free Vue.js 3.x Tailwind 3.x admin dashboard template with dark mode. Vite builds. Pinia state. Laravel integration..,,,3.0,18,True,1,,,,,
36,vuex-orm-next,vuex-orm/vuex-orm-next,['vue3'],state-management,https://github.com/vuex-orm/vuex-orm-next,https://github.com/vuex-orm/vuex-orm-next,MIT,2020-04-10 03:54:39,2023-03-04 11:20:52,2021-12-03 07:26:44,214.0,,12.0,11.0,102.0,12.0,21.0,189.0,2021-11-19 00:31:46,1.0.0-draft.16,,,17.0,The next iteration of Vuex ORM.,976.0,976.0,9.0,18,True,2,,,,,
37,vue.draggable.next,SortableJS/vue.draggable.next,['vue3'],dnd,https://github.com/SortableJS/vue.draggable.next,https://github.com/SortableJS/vue.draggable.next,MIT,2020-11-18 01:28:43,2023-06-29 02:59:47,2021-08-25 03:06:16,641.0,,433.0,12.0,27.0,141.0,63.0,2766.0,2020-11-30 17:06:31,4.0.1,,,1.0,Vue 3 compatible drag-and-drop component based on Sortable.js.,,,45.0,17,True,2,,,,,
38,vue-save-state,spatie/vue-save-state,[],state-management,https://github.com/spatie/vue-save-state,https://github.com/spatie/vue-save-state,MIT,2016-10-28 13:06:41,2022-03-21 12:45:21,2022-03-21 12:45:21,58.0,,23.0,12.0,11.0,,14.0,242.0,2017-01-19 19:12:25,1.1.0,,2023.0,1.0,A Vue mixin to save the state of a component to local storage.,146.0,146.0,9.0,17,True,3,vue-save-state,https://www.npmjs.com/package/vue-save-state,2023.0,,
39,Equal UI,quatrochan/Equal,"['vue3', 'typescript']",ui-frameworks,https://github.com/Equal-UI/Equal,https://github.com/Equal-UI/Equal,MIT,2019-10-15 14:40:47,2023-08-09 09:48:46,2023-08-09 09:48:46,164.0,10.0,60.0,16.0,210.0,3.0,67.0,1083.0,,,,826.0,,Equal UI is a Vue 3 UI library empowered by Tailwindcss.,2.0,2.0,12.0,16,True,3,equal-vue,https://www.npmjs.com/package/equal-vue,826.0,-2.0,Equal-UI/Equal
40,vue-dragging,hilongjw/vue-dragging,['vue2'],dnd,https://github.com/hilongjw/vue-dragging,https://github.com/hilongjw/vue-dragging,MIT,2016-11-16 06:39:22,2018-12-12 14:05:44,2018-12-12 14:05:35,57.0,,141.0,23.0,7.0,24.0,4.0,764.0,,,,,,A sortable list directive with Vue.,1227.0,1227.0,10.0,16,True,3,,,,,
41,AgnosticUI,AgnosticUI/agnosticui,['vue3'],ui-frameworks,https://github.com/AgnosticUI/agnosticui,https://github.com/AgnosticUI/agnosticui,Apache-2.0,2020-09-07 21:03:08,2023-05-22 10:41:52,2023-01-23 23:36:07,1914.0,,41.0,5.0,59.0,34.0,149.0,658.0,,,,,16.0,AgnosticUI is a set of UI primitives that start their lives in clean HTML and CSS. These standards compliant..,,,12.0,15,True,3,agnosticui,https://www.npmjs.com/package/agnosticui,,,
42,harlem,andrewcourtice/harlem,['vue3'],state-management,https://github.com/andrewcourtice/harlem,https://github.com/andrewcourtice/harlem,MIT,2020-10-01 23:52:49,2023-04-26 22:38:18,2023-04-26 22:35:18,525.0,,17.0,5.0,57.0,3.0,13.0,500.0,2023-03-20 23:34:42,3.1.8,,134.0,63.0,Powerfully simple global state management for Vue 3.,6.0,6.0,10.0,15,True,3,harlem,https://www.npmjs.com/package/harlem,134.0,,
43,vue-route,ayamflow/vue-route,['vue2'],routing,https://github.com/ayamflow/vue-route,https://github.com/ayamflow/vue-route,,2014-11-05 08:42:52,2016-11-04 21:00:45,2016-11-04 21:00:45,66.0,,8.0,9.0,9.0,2.0,17.0,76.0,2015-06-26 16:49:13,.1.5.0,,2772.0,9.0,"Routing directive for Vue.js, inspired by ng-view.",1133.0,1133.0,4.0,15,False,3,vue-route,https://www.npmjs.com/package/vue-route,2772.0,,
44,vue-js-grid,euvl/vue-js-grid,['vue2'],dnd,https://github.com/euvl/vue-js-grid,https://github.com/euvl/vue-js-grid,MIT,2017-09-21 14:51:06,2022-08-18 01:13:29,2020-05-17 06:21:53,48.0,,109.0,24.0,15.0,17.0,14.0,939.0,,,,,,"Vue.js 2.x responsive grid system with smooth sorting, drag-n-drop and reordering.",155.0,155.0,8.0,14,True,3,,,,,
45,vue-argon-dashboard,creativetimofficial/vue-argon-dashboard,"['vue3', 'bootstrap5']",admin-dashboards,https://github.com/creativetimofficial/vue-argon-dashboard,https://github.com/creativetimofficial/vue-argon-dashboard,MIT,2019-04-08 12:17:09,2023-07-11 12:13:44,2022-05-27 08:46:42,4.0,,493.0,13.0,36.0,3.0,45.0,351.0,2022-05-26 04:33:42,3.0.0,,,4.0,Vue Argon Dashboard.,,,,14,True,3,,,,,
46,Vuex ORM integration,vuex-orm/plugin-graphql,"['vue2', 'vue3', 'vuex-orm']",graphql-integrations,https://github.com/vuex-orm/plugin-graphql,https://github.com/vuex-orm/plugin-graphql,MIT,2018-01-30 15:59:22,2022-12-14 15:16:51,2020-11-18 15:11:03,355.0,,53.0,10.0,93.0,44.0,71.0,229.0,2018-06-07 12:43:48,0.0.41,,,65.0,Vuex ORM persistence plugin to sync the store against a GraphQL API.,2.0,2.0,18.0,14,True,3,,,,-2.0,
47,Vue Chimera,chimera-js/vue-chimera,"['vue2', 'vue3', 'axios']",http-integrations,https://github.com/chimera-js/vue-chimera,https://github.com/chimera-js/vue-chimera,MIT,2018-08-02 13:06:12,2022-12-10 17:10:26,2020-03-20 19:50:38,176.0,,17.0,7.0,40.0,2.0,12.0,168.0,2020-03-20 15:47:54,3.0.2,,,7.0,VueJS reactive RESTful API.,23.0,23.0,2.0,13,True,1,,,,,
