,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2024-10-24 17:43:39,2024-10-24 17:27:27,5660.0,272.0,4141.0,616.0,3000.0,49.0,3387.0,82668.0,2024-10-15 10:37:43,3.4.14,4285665.0,99666.0,100.0,A utility-first CSS framework for rapid UI development.,11520503.0,11520503.0,292.0,47,True,1,,,,,
1,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2024-10-24 13:06:00,2024-10-24 13:05:59,5855.0,246.0,16318.0,200.0,7462.0,1445.0,5494.0,24399.0,2024-10-18 11:37:40,2.8.6,,1232195.0,100.0,A Vue.js 3 UI Library made by Element team.,100050.0,100050.0,680.0,45,True,1,element-plus,https://www.npmjs.com/package/element-plus,1232195.0,,
2,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2024-10-24 15:03:17,2024-10-24 15:03:15,11876.0,1037.0,1209.0,85.0,1436.0,603.0,4552.0,10308.0,2024-10-16 09:54:10,4.1.1,,1212872.0,100.0,Next Generation Vue UI Component Library.,28583.0,28583.0,312.0,44,True,1,primevue,https://www.npmjs.com/package/primevue,1212872.0,,
3,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2024-10-23 01:29:31,2024-10-16 17:31:21,1583.0,43.0,10773.0,1188.0,1706.0,530.0,4168.0,105630.0,2024-08-31 22:02:04,1.7.7,,,84.0,Promise based HTTP client for the browser and node.js.,14606986.0,14606986.0,472.0,43,True,1,,,,,
4,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2024-10-23 11:03:09,2024-10-17 11:48:27,6722.0,60.0,1235.0,193.0,2315.0,86.0,1259.0,27075.0,2024-10-17 11:49:55,@xstate/solid@0.2.3,,6977921.0,100.0,Actor-based state management & orchestration for complex app logic.,279285.0,279285.0,364.0,43,True,1,xstate,https://www.npmjs.com/package/xstate,6977921.0,,
5,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2024-09-25 13:26:41,2024-09-25 13:26:40,1211.0,1.0,9499.0,759.0,981.0,98.0,1166.0,28417.0,2021-06-17 15:52:07,4.0.2,,6438549.0,51.0,Centralized State Management for Vue.js.,1321747.0,1321747.0,336.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,6438549.0,,
6,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2024-10-24 09:29:53,2024-10-21 09:54:12,14454.0,185.0,3491.0,460.0,4666.0,495.0,7316.0,25895.0,2024-10-19 13:54:37,quasar-v2.17.1,,602139.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,52997.0,52997.0,745.0,42,True,2,quasar,https://www.npmjs.com/package/quasar,602139.0,,
7,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2024-10-20 22:17:25,2024-10-20 22:17:16,2443.0,31.0,1174.0,57.0,1202.0,31.0,890.0,3912.0,2024-09-13 06:46:46,4.4.5,,3302447.0,71.0,The official router for Vue.js.,2395699.0,2395699.0,241.0,42,True,1,router,https://www.npmjs.com/package/router,3302447.0,1.0,
8,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2024-10-18 12:53:08,2024-10-18 12:53:06,1884.0,15.0,3907.0,592.0,1195.0,290.0,2369.0,49290.0,2024-07-25 15:02:20,1.0.2,833531.0,9922.0,20.0,Modern CSS framework based on Flexbox.,254965.0,254965.0,419.0,40,True,3,,,,,
9,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2024-10-14 20:44:22,2024-10-14 20:44:22,5380.0,4.0,1852.0,288.0,3680.0,168.0,3230.0,14514.0,2022-04-17 12:49:53,2.22.0,,1087029.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,180020.0,180020.0,358.0,40,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1087029.0,,
