,name,github_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id
0,tailwindcss,tailwindlabs/tailwindcss,['css'],css-frameworks,https://github.com/tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,MIT,2017-10-06 14:59:14,2024-10-10 16:01:08,2024-10-10 14:29:36,5582.0,207.0,4121.0,615.0,2908.0,48.0,3373.0,82393.0,2024-09-23 15:06:00,3.4.13,4166190.0,88642.0,100.0,A utility-first CSS framework for rapid UI development.,11327411.0,11327411.0,292.0,47,True,1,,,,,
1,Element Plus,element-plus/element-plus,"['vue3', 'typescript']",ui-frameworks,https://github.com/element-plus/element-plus,https://github.com/element-plus/element-plus,MIT,2020-07-21 06:51:19,2024-10-10 09:41:45,2024-10-10 01:23:20,5829.0,269.0,16134.0,202.0,7416.0,1435.0,5464.0,24320.0,2024-09-27 11:02:40,2.8.4,,1112058.0,100.0,A Vue.js 3 UI Library made by Element team.,98770.0,98770.0,679.0,45,True,1,element-plus,https://www.npmjs.com/package/element-plus,1112058.0,,
2,PrimeVue,primefaces/primevue,"['vue3', 'typescript']",ui-frameworks,https://github.com/primefaces/primevue,https://github.com/primefaces/primevue,MIT,2018-12-04 07:04:14,2024-10-10 15:27:38,2024-10-10 15:27:38,11633.0,875.0,1195.0,84.0,1417.0,560.0,4526.0,10144.0,2024-10-07 11:04:20,4.1.0,,1186340.0,100.0,Next Generation Vue UI Component Library.,27894.0,27894.0,310.0,44,True,1,primevue,https://www.npmjs.com/package/primevue,1186340.0,1.0,
3,xstate,statelyai/xstate,[],state-management,https://github.com/statelyai/xstate,https://github.com/statelyai/xstate,MIT,2015-09-14 15:04:15,2024-10-09 14:48:11,2024-10-06 03:13:58,6720.0,67.0,1233.0,193.0,2312.0,87.0,1257.0,27004.0,2024-09-21 06:54:56,@xstate/svelte@3.0.5,,7065669.0,100.0,Actor-based state management & orchestration for complex app logic.,276696.0,276696.0,364.0,43,True,1,xstate,https://www.npmjs.com/package/xstate,7065669.0,,
4,Axios,axios/axios,"['vue2', 'vue3']",http-clients,https://github.com/axios/axios,https://github.com/axios/axios,MIT,2014-08-18 22:30:27,2024-10-10 08:18:45,2024-10-10 08:18:45,1581.0,41.0,10728.0,1190.0,1696.0,523.0,4163.0,105429.0,2024-08-31 22:02:04,1.7.7,,,84.0,Promise based HTTP client for the browser and node.js.,14468302.0,14468302.0,471.0,42,True,1,,,,,
5,vuex,vuejs/vuex,['vue3'],state-management,https://github.com/vuejs/vuex,https://github.com/vuejs/vuex,MIT,2015-07-16 04:21:26,2024-09-25 13:26:41,2024-09-25 13:26:40,1211.0,1.0,9495.0,759.0,980.0,98.0,1166.0,28410.0,2021-06-17 15:52:07,4.0.2,,6436533.0,51.0,Centralized State Management for Vue.js.,1319103.0,1319103.0,336.0,42,True,1,vuex,https://www.npmjs.com/package/vuex,6436533.0,,
6,Quasar Framework,quasarframework/quasar,"['vue3', 'javascript']",ui-frameworks,https://github.com/quasarframework/quasar,https://github.com/quasarframework/quasar,MIT,2015-10-05 15:45:36,2024-10-03 12:19:58,2024-10-03 12:04:14,14427.0,158.0,3485.0,461.0,4663.0,491.0,7302.0,25840.0,2024-09-20 11:16:19,@quasar/app-webpack-v3.14.0,,597191.0,100.0,Quasar Framework - Build high-performance VueJS user interfaces in record time.,52617.0,52617.0,741.0,42,True,2,quasar,https://www.npmjs.com/package/quasar,597191.0,,
7,router,vuejs/router,['vue3'],routing,https://github.com/vuejs/router,https://github.com/vuejs/router,MIT,2019-02-07 18:09:43,2024-10-02 15:24:02,2024-10-02 15:23:59,2440.0,29.0,1171.0,57.0,1200.0,31.0,883.0,3892.0,2024-09-13 06:46:46,4.4.5,,3242706.0,71.0,The official router for Vue.js.,2382521.0,2382521.0,240.0,41,True,1,router,https://www.npmjs.com/package/router,3242706.0,,
8,Bulma,jgthms/bulma,['css'],css-frameworks,https://github.com/jgthms/bulma,https://github.com/jgthms/bulma,MIT,2016-01-23 23:48:34,2024-09-20 14:33:30,2024-09-20 14:33:30,1881.0,18.0,3905.0,592.0,1194.0,289.0,2366.0,49246.0,2024-07-25 15:02:20,1.0.2,829434.0,9874.0,20.0,Modern CSS framework based on Flexbox.,254452.0,254452.0,419.0,40,True,3,,,,,
9,pinia,vuejs/pinia,['vue3'],state-management,https://github.com/vuejs/pinia,https://github.com/vuejs/pinia,MIT,2019-11-18 21:05:01,2024-10-10 07:27:41,2024-10-10 07:27:41,2015.0,62.0,1030.0,67.0,867.0,25.0,698.0,13039.0,2024-10-01 09:18:10,pinia@2.2.4,,6426981.0,100.0,"Intuitive, type safe, light and flexible Store for Vue using the composition api with DevTools support.",281440.0,281440.0,246.0,40,True,2,pinia,https://www.npmjs.com/package/pinia,6426981.0,,
10,Bootstrap v4 Integration,bootstrap-vue/bootstrap-vue,"['vue2', 'javascript']",ui-frameworks,https://github.com/bootstrap-vue/bootstrap-vue,https://github.com/bootstrap-vue/bootstrap-vue,MIT,2016-10-08 15:59:35,2024-07-13 08:09:25,2023-07-28 00:24:13,5376.0,,1850.0,289.0,3679.0,168.0,3230.0,14511.0,2022-04-17 12:49:53,2.22.0,,1082817.0,100.0,BootstrapVue provides one of the most comprehensive implementations of Bootstrap v4 for Vue.js. With extensive and..,179695.0,179695.0,356.0,39,True,2,bootstrap-vue,https://www.npmjs.com/package/bootstrap-vue,1082817.0,,
11,Tauri,tauri-apps/tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,Apache-2.0,2019-07-13 09:09:37,2024-10-10 10:36:53,2024-10-09 14:09:42,5044.0,341.0,2474.0,501.0,4979.0,971.0,3612.0,83072.0,2024-10-07 16:59:23,tauri-cli-v2.0.2,26535.0,27976.0,100.0,"Build smaller, faster, and more secure desktop and mobile applications with a web frontend.",653.0,653.0,404.0,38,True,1,tauri,https://www.npmjs.com/package/tauri,1441.0,,
12,Ant Design Vue,vueComponent/ant-design-vue,['vue3'],ui-frameworks,https://github.com/vueComponent/ant-design-vue,https://github.com/vueComponent/ant-design-vue,,2017-09-20 06:04:01,2024-10-09 09:51:32,2024-09-19 11:08:59,5263.0,9.0,3749.0,301.0,1842.0,176.0,5581.0,20155.0,2024-09-19 11:25:00,4.2.5,,461429.0,100.0,An enterprise-class UI components based on Ant Design and Vue.,57935.0,57935.0,286.0,38,True,2,ant-design-vue,https://www.npmjs.com/package/ant-design-vue,461429.0,,
